concept,kind,task,init_state_id,queries,target_mean,target_sd,geometry,state_soft_routing,geometry_plus_state_soft
gripper_aperture_m,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,36,416,0.07820388234148805,0.0035682788824571154,0.9997830817091407,0.9485817913615937,0.9929634898098217
gripper_aperture_m,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,39,417,0.07912341142586952,0.0009362080188980969,0.9985963864650169,0.37535246522072785,0.903305346350988
gripper_aperture_m,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,42,384,0.07955213498401766,0.0008662337036509303,0.9984664525651529,0.7634621778949533,0.9636232172025799
gripper_aperture_m,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,46,416,0.07953784754499793,0.0008036570855173807,0.9987093224281596,0.5864668121412093,0.9124393619704845
gripper_aperture_m,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,49,424,0.07961854234970403,0.000857765004895532,0.999056245016632,0.3198787600612861,0.875500506798255
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,632,0.05618787144128044,0.0329564402704439,0.9997970570304474,0.9977644322997626,0.9990191517849341
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,3,574,0.05753791679057069,0.032910140249234644,0.9998499717276796,0.997622529345694,0.9982446975808438
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,7,627,0.05802168142874138,0.032019850230482594,0.9996933198753034,0.9981171911429607,0.9990361832920306
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,10,578,0.05600058782046538,0.033522562181985946,0.9998975608592269,0.9968368300770104,0.9981276228991263
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,617,0.05702166138194212,0.032949171258858205,0.9998007576144587,0.9969557776509628,0.9986392139380142
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,903,0.0655590652036692,0.0254175230104084,0.9982414488580745,0.9636409395524678,0.9790648015215319
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,558,0.05544536215533573,0.03248702990339369,0.9998838225795552,0.9969105550463114,0.9984564653894128
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,580,0.05693210918408144,0.03254955267766381,0.9998583670310542,0.998531865642677,0.9991944027496537
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,625,0.05937590976469219,0.03166710327116347,0.9997266671776813,0.9970073061863872,0.9988957509521653
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,640,0.06116093541095324,0.029140975138296984,0.9996592365399319,0.9946641653236842,0.9972670286136577
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,33,606,0.055075158167971615,0.034476133912591425,0.9999074483766413,0.9984744928647785,0.9994167692123713
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,36,648,0.057120433462931726,0.033120639813035105,0.9998213934041812,0.9978420245130527,0.9990073388397332
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,608,0.0532866624217652,0.03339953554077849,0.999830878814873,0.9973547902639001,0.9991322774732165
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,42,581,0.055844151502693146,0.033545822943113195,0.9997991684684184,0.9981027244987225,0.9989749217144972
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,46,608,0.0562922195600358,0.03371940430417698,0.9998439209817038,0.9984625464575995,0.9991436445186472
gripper_aperture_m,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,49,633,0.05838424041109545,0.03154514477749797,0.9998603267170437,0.997832720475817,0.9988360181281163
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,1472,0.05957837919563842,0.028885027741704795,0.9999794730525466,0.9949774813129741,0.9994470291904329
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,1610,0.06232385242636958,0.02741594777236527,0.9999793521388468,0.9942968557138776,0.9993692087121778
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,1297,0.05790434569454664,0.02531404903766288,0.9999800885124279,0.984541653188479,0.9978481495071652
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,10,1555,0.05642909666499381,0.03094801205186108,0.9999793346751515,0.9955100590575588,0.9994694574724111
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,13,1560,0.0718036412277844,0.015821370950307924,0.9999731085391889,0.9901033307351691,0.9986481131082794
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,1261,0.05796763817969899,0.027646453254883338,0.9999880200798018,0.9964259722001008,0.9996131846005445
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,1379,0.05713259876233629,0.02746937667388457,0.9999793423410164,0.9927790203254933,0.9992260085066423
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,23,1314,0.057247750563430067,0.026131259457955757,0.9999842535927196,0.9939139200977026,0.999275446415043
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,26,1545,0.06472916687871887,0.024585128026196636,0.9999805349085893,0.9922858034429454,0.9990892462677746
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,29,1313,0.05876903165974466,0.026098529396744365,0.9999865608129678,0.9947002487691042,0.9993755948779837
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,33,1242,0.05849964963497171,0.025605891572635972,0.9999827999096875,0.9949993959007879,0.9993939050689846
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,36,1260,0.05657928871611754,0.027215414234735627,0.9999896929459084,0.9957130666773325,0.9995056472588181
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,39,1649,0.06355733101568516,0.027318417425064963,0.9999811775318306,0.996483181307077,0.9995882057339794
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,1471,0.059675463293660067,0.02786549278240064,0.9999798398019147,0.9954673171339095,0.9994586636922156
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,1291,0.059236646506421,0.025344103493858638,0.9999861447421683,0.9937213252961711,0.9992891065530572
gripper_aperture_m,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,1664,0.07360884076758968,0.014727878619930433,0.9999807544987322,0.9950870529832564,0.9994161376682396
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,313,0.036850480618663486,0.03509416455476483,0.999494590214747,0.9941550132714273,0.9967116736147915
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,302,0.04044134886734903,0.03372555005791381,0.9994247470476076,0.9926113465008186,0.9965586100664973
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,315,0.04325740348459,0.03446276059121474,0.9993496363090609,0.9926015716854808,0.9960587240985023
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,319,0.039356052698158776,0.035051041452129936,0.9990693641448629,0.9968346580451984,0.9985418210627138
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,13,304,0.04195319342512736,0.034303105903949645,0.999127944393543,0.9950382023999175,0.997841192018104
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,16,345,0.042666866990697126,0.034177524853206756,0.9984930558548631,0.9891097984133911,0.9941926776946503
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,20,332,0.04479880424508129,0.03426109391063594,0.9991832163596276,0.978518873106561,0.9906766935040963
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,23,298,0.03795993058073441,0.03520757943282826,0.9994195503233338,0.9953396925574057,0.9978399071635373
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,342,0.04071785841948674,0.03498437026629915,0.9987392842233446,0.9955766361756377,0.9975462610067249
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,29,291,0.038953088616785876,0.03547633302859073,0.9995432094276417,0.9979250706633183,0.9986115887595983
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,33,325,0.041189944630918594,0.034466971342506536,0.9996813484654664,0.9972475200272788,0.9987115523370567
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,36,300,0.03857478123546267,0.03515265693809946,0.9996336667731849,0.9926133845223368,0.9968533903272074
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,39,303,0.041472505467633404,0.034331060334759585,0.9989287649284749,0.9972247574899421,0.9988001474016828
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,42,395,0.03927589868419344,0.033729769325165686,0.9980514294522493,0.9655695028730474,0.983850902043159
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,347,0.04543001594904928,0.033467578498789806,0.9973537270646488,0.9895939877750662,0.9939462705443435
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,49,308,0.03970745524282676,0.03403742826462096,0.9996096286018367,0.9921777102695633,0.9965845417824137
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,396,0.035641887569165025,0.03259186801667504,0.9996547102706996,0.9928259213886921,0.9966891646073338
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,401,0.0346224593637892,0.03236855903511022,0.9997008925781413,0.9950695264106991,0.9976734838906872
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,402,0.037302258995243476,0.033751236737058876,0.9996748004914334,0.9937660333644133,0.9972581163566782
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,10,448,0.0357990338655197,0.033899114460238224,0.9996746168632988,0.9925644874341333,0.9968313090579287
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,13,449,0.039912967207345836,0.031790952977416666,0.9987859070930865,0.9915650047063627,0.9960821388168069
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,16,401,0.032559336426126725,0.03332060608402407,0.9998288004706828,0.9966582151416508,0.9987465642302525
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,20,471,0.03476986514687174,0.03389088498756237,0.998947479169892,0.9944823134756546,0.9975089448463959
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,23,412,0.0359125424863644,0.03426075455458469,0.9996989064521462,0.9961765962401445,0.9985002229046486
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,26,402,0.03293100159107916,0.03266960441024805,0.9996151162525986,0.9896573375346678,0.9954638937546876
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,29,414,0.03218030094271436,0.034227491181251755,0.9996599222843746,0.9959451154468885,0.9980401246537648
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,33,544,0.04183728690751356,0.03526160579473035,0.9981789279827445,0.9941862328937099,0.9975308755364556
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,36,395,0.036215500133937296,0.0342791495034391,0.9996227513835003,0.9963776940071549,0.9979375118888031
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,39,387,0.0333730419086971,0.03283352884970231,0.9998784898610302,0.9958811441431528,0.9981466582755743
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,42,443,0.03530430897747631,0.03404941253157238,0.9997800587975638,0.9956740425397074,0.9983028210413578
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,46,415,0.033685233593211475,0.03248904001836397,0.9998937819750139,0.9950410705281738,0.9978505852826324
gripper_aperture_m,continuous,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,49,436,0.032739278135197496,0.03316361698026863,0.9998528696753713,0.9940918123479643,0.9977182866895985
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,0,415,-0.9952074272086822,0.009125706612903557,0.4876828957418857,0.5909104490471545,0.5978056718050433
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,3,386,-0.9957314789912861,0.007286124671373364,0.5603694441207846,0.5208933950532677,0.5342016967204357
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,7,392,-0.9978266473935575,0.007897705541700504,0.25628988079312665,0.3377064579628133,0.33735811739994426
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,10,416,-0.9962466738831538,0.007866344221223363,0.18976550509383472,0.3226497660778703,0.31681246793719653
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,13,416,-0.9936687952050796,0.00595730013917521,0.23481846418937546,-0.07079502980686114,-0.08731011685666101
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,16,384,-0.9969250994424025,0.007530449924982368,0.5045539841272375,0.6242156373187571,0.6254755676272981
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,20,410,-0.9951110953237953,0.004951810816906487,0.14669816564233973,-0.5948362610832674,-0.6345334143092447
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,23,392,-0.9949335807136127,0.006836167373848793,0.31945038083778554,0.27948807375737794,0.2609771260396627
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,26,416,-0.9952771847064679,0.005099387378031724,-0.16665429475450355,0.1643740284986548,0.11396708917570264
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,29,384,-0.9948557438328862,0.007099585807027817,0.32411020884332564,0.442475974856256,0.4351190846784283
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,33,384,-0.9957138411700726,0.006310777930822461,0.23514223699451997,0.26622767642111556,0.26754084571210157
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,36,416,-0.9970783897890494,0.006873662124768196,0.3010999506057045,-0.004627190244685497,0.009634430580213738
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,39,417,-0.995119989204178,0.006326510955571027,0.0980637797455235,0.08442136352741636,0.05659978494273299
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,42,384,-0.9949957093534371,0.007201997903367004,0.3448300988587949,0.3203878028529491,0.32876163560053817
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,46,416,-0.9946473634873445,0.0070688497640311,0.23272967926057608,0.18165859470831958,0.20637088277288052
gripper_command_mean,continuous,libero_goal/open_the_middle_drawer_of_the_cabinet,49,424,-0.9940939743844968,0.006670208483173973,0.22632855201533808,0.13871140934052628,0.14414010227351504
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,632,-0.3300787884921802,0.8892240929501439,0.8889381872472526,0.9897794522661582,0.9914087701161387
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,3,574,-0.33232022881611717,0.9044445803305818,0.8922767338850057,0.992680126362792,0.9920334150854448
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,7,627,-0.3647883378446066,0.8913174451211527,0.9066021638362548,0.9910115124133942,0.9910970773575571
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,10,578,-0.29962232555375534,0.90146694912598,0.9459934512629415,0.985826939687608,0.9861472365132053
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,617,-0.3409235161311043,0.8992366447589428,0.8993396546419394,0.9930521676329647,0.9930593125655836
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,903,-0.5342733916885334,0.7920226137757256,0.7931591738341381,0.9257995424342015,0.9263653258798311
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,558,-0.23626510022328265,0.9299841549741794,0.9456764761553415,0.9902693836898242,0.9894843268891508
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,580,-0.32891118964772464,0.8877329319088437,0.9436885214497388,0.9947868038123029,0.9946220557481724
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,625,-0.37913877652790395,0.8666165264166231,0.934210923538472,0.9933284846203038,0.9941588954669625
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,640,-0.39633289284909096,0.8586340534018048,0.9418707368499422,0.9943011542918961,0.994019203894233
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,33,606,-0.278188118064106,0.8999023029345002,0.9176058820231402,0.9940083713002756,0.9948195985037329
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,36,648,-0.3724011535394109,0.8856503408524117,0.9098298460195227,0.9928337817877532,0.993320837539517
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,608,-0.23067684335431918,0.9309684034604646,0.9300703145805523,0.9953087741116842,0.9952986697294683
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,42,581,-0.31676655628064426,0.9061541771785552,0.9222399686717202,0.9943904098696779,0.9945632795151078
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,46,608,-0.32239554497094725,0.9021132307608228,0.9229507371025498,0.9944468087323484,0.9945388366052843
gripper_command_mean,continuous,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,49,633,-0.3667876334113509,0.886546325903813,0.9298876051876988,0.9894479463312639,0.9892555009384884
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,1472,-0.36790195031849376,0.864940259852219,0.8349878961800676,0.9665986026888312,0.9674273959039557
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,1610,-0.45616063901867865,0.8250275779526329,0.8561258475565345,0.9741318224224156,0.9750866295544608
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,7,1297,-0.10737801653134824,0.943126486881405,0.7396833998898302,0.9648572847105606,0.9671432754254207
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,10,1555,-0.2854194823117407,0.8924193263294645,0.8121770627074422,0.9716184825379328,0.9710328147299938
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,13,1560,-0.56278032577419,0.790413057132664,0.8177590773747048,0.9713912287969252,0.9723106434047963
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,16,1261,-0.24153295550683718,0.9181586438691101,0.8594100754745508,0.9840907815802117,0.9858611745585221
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,20,1379,-0.1968485265667637,0.9225723783965856,0.7876217374866876,0.9503394023560802,0.9526253268534556
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,23,1314,-0.14032106961453578,0.9356583059467071,0.8695001509548957,0.9729375853613585,0.9729730637828687
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,26,1545,-0.45166295024999237,0.8466793028652003,0.8678771697584056,0.9653429209070175,0.9689623753330422
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,29,1313,-0.2280679919955511,0.9204965986805067,0.8655983090208205,0.9857645366036202,0.9872187224077461
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,33,1242,-0.17291883580743314,0.9316559648998587,0.8385890695494602,0.9802870981228743,0.9816298996918685
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,36,1260,-0.1744163262540944,0.9316520360038244,0.85580002061421,0.9778330016076724,0.9808359483933933
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,39,1649,-0.502146720186909,0.8104679488593483,0.8369070668160095,0.9795952306254986,0.9798513381078605
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,1471,-0.32081729194315883,0.8964571481358414,0.8552032158090915,0.967900564350088,0.9697099546082356
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,1291,-0.17819212564768544,0.9277264339235274,0.8498067182494432,0.9813054743198335,0.9808956525303899
gripper_command_mean,continuous,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,1664,-0.7215866777580862,0.6490888611938345,0.8253171664872769,0.978747065112193,0.9815256705247797
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,313,0.3013208064885911,0.8897822638598996,0.9363549046467803,0.934212619203846,0.9467259667367159
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,302,0.24686241197239434,0.915668838304177,0.9300942864664455,0.9526329336838936,0.9605793576289757
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,315,0.21037411032214998,0.9085394613522594,0.9398354115486354,0.9817887875488706,0.9864539584265446
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,319,0.22290413506726112,0.8999292157078779,0.966219734597824,0.9875505372201762,0.990313128560833
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,13,304,0.2149864036687895,0.9243168583617671,0.9623455316709236,0.9863523972836576,0.9869847362256678
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,16,345,0.18314760266870692,0.9072028586450654,0.9568588997749069,0.9698071856917418,0.9729799034544228
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,20,332,0.17259670668337718,0.9396942182433656,0.944493963961969,0.9522502927208623,0.9609426574801586
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,23,298,0.33059592345954486,0.894081189433332,0.9601775153910884,0.9925808435135559,0.9914022331531949
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,342,0.18255442189211327,0.8999219692563653,0.9702959515547467,0.976402870094433,0.9803978593211629
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,29,291,0.28662691226939563,0.912705274585357,0.9799285681904035,0.9872861092391996,0.989758461832567
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,33,325,0.2355938785465864,0.9081944770793952,0.9600527195210062,0.9888680267351092,0.9914919490536473
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,36,300,0.2771119394192162,0.8961149668968983,0.9848707885126441,0.9892767753332786,0.9926199469289871
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,39,303,0.23180219103204142,0.9231516263322891,0.9704049521378248,0.9871785855194855,0.9902893394683627
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,42,395,0.2031122567215006,0.851596145502106,0.8360726439001338,0.9063855568798218,0.9148751761883609
gripper_command_mean,continuous,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,347,0.10962693167512201,0.9404470189367818,0.9355908033200581,0.9724237361758229,0.9751128863639597
