cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall
development_main,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,ordinal_mdl_guard,400,6,394,0,6,12,5,7,1,387,0.8333333333333334,0.017766497461928935,0.4166666666666667,,0.8333333333333334,43.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
development_main,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,ordinal_mdl_guard,400,17,383,0,17,32,9,23,8,360,0.5294117647058824,0.06005221932114883,0.28125,,0.5294117647058824,7.0,0.47058823529411764,0.4117647058823529,0.23529411764705882,0.23529411764705882
development_main,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,ordinal_mdl_guard,400,43,357,3,40,83,18,65,25,292,0.4186046511627907,0.18207282913165265,0.21686746987951808,0.0,0.45,10.5,0.4186046511627907,0.4186046511627907,0.2558139534883721,0.18604651162790697
development_main,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,ordinal_mdl_guard,400,8,392,0,8,107,8,99,0,293,1.0,0.25255102040816324,0.07476635514018691,,1.0,40.0,1.0,1.0,1.0,1.0
development_main,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,ordinal_mdl_guard,400,3,397,0,3,118,2,116,1,281,0.6666666666666666,0.29219143576826195,0.01694915254237288,,0.6666666666666666,16.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
development_main,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,ordinal_mdl_guard,400,11,389,1,10,39,1,38,10,351,0.09090909090909091,0.09768637532133675,0.02564102564102564,0.0,0.1,10.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
development_main,libero_object/pick_up_the_butter_and_place_it_in_the_basket,ordinal_mdl_guard,400,2,398,0,2,93,0,93,2,305,0.0,0.23366834170854273,0.0,,0.0,,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,ordinal_mdl_guard,400,0,400,0,0,176,0,176,0,224,,0.44,0.0,,,,,,,
development_main,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,ordinal_mdl_guard,400,5,395,0,5,28,0,28,5,367,0.0,0.07088607594936709,0.0,,0.0,,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,ordinal_mdl_guard,400,0,400,0,0,128,0,128,0,272,,0.32,0.0,,,,,,,
development_main,libero_object/pick_up_the_milk_and_place_it_in_the_basket,ordinal_mdl_guard,400,8,392,2,6,140,1,139,7,253,0.125,0.35459183673469385,0.007142857142857143,0.0,0.16666666666666666,16.0,0.125,0.125,0.125,0.125
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,ordinal_mdl_guard,400,3,397,0,3,30,1,29,2,368,0.3333333333333333,0.07304785894206549,0.03333333333333333,,0.3333333333333333,6.0,0.3333333333333333,0.3333333333333333,0.0,0.0
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,ordinal_mdl_guard,400,1,399,0,1,19,0,19,1,380,0.0,0.047619047619047616,0.0,,0.0,,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,ordinal_mdl_guard,400,4,396,1,3,11,2,9,2,387,0.5,0.022727272727272728,0.18181818181818182,1.0,0.3333333333333333,8.0,0.5,0.5,0.25,0.0
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,ordinal_mdl_guard,400,0,400,0,0,2,0,2,0,398,,0.005,0.0,,,,,,,
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,ordinal_mdl_guard,400,8,392,0,8,67,4,63,4,329,0.5,0.16071428571428573,0.05970149253731343,,0.5,2.5,0.25,0.25,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,ordinal_mdl_guard,400,12,388,0,12,207,7,200,5,188,0.5833333333333334,0.5154639175257731,0.033816425120772944,,0.5833333333333334,10.0,0.5,0.5,0.5,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,ordinal_mdl_guard,400,3,397,0,3,2,1,1,2,396,0.3333333333333333,0.0025188916876574307,0.5,,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,ordinal_mdl_guard,400,14,386,0,14,10,10,0,4,386,0.7142857142857143,0.0,1.0,,0.7142857142857143,4.0,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,ordinal_mdl_guard,400,9,391,0,9,11,6,5,3,386,0.6666666666666666,0.01278772378516624,0.5454545454545454,,0.6666666666666666,1.0,0.2222222222222222,0.2222222222222222,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,ordinal_mdl_guard,400,9,391,5,4,11,9,2,0,389,1.0,0.005115089514066497,0.8181818181818182,1.0,1.0,7.0,1.0,1.0,0.4444444444444444,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,ordinal_mdl_guard,400,25,375,0,25,35,9,26,16,349,0.36,0.06933333333333333,0.2571428571428571,,0.36,4.0,0.28,0.2,0.16,0.16
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,ordinal_mdl_guard,400,35,365,1,34,158,8,150,27,215,0.22857142857142856,0.410958904109589,0.05063291139240506,1.0,0.20588235294117646,12.0,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.14285714285714285
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,ordinal_mdl_guard,400,11,389,1,10,292,5,287,6,102,0.45454545454545453,0.7377892030848329,0.017123287671232876,0.0,0.5,11.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0
development_main,libero_goal/open_the_middle_drawer_of_the_cabinet,intrinsic_guard_v7,400,0,400,0,0,0,0,0,0,400,,0.0,,,,,,,,
development_main,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,intrinsic_guard_v7,400,52,348,0,52,41,41,0,11,348,0.7884615384615384,0.0,1.0,,0.7884615384615384,4.0,0.6153846153846154,0.4423076923076923,0.038461538461538464,0.038461538461538464
development_main,libero_goal/push_the_plate_to_the_front_of_the_stove,intrinsic_guard_v7,400,2,398,0,2,2,2,0,0,398,1.0,0.0,1.0,,1.0,8.5,1.0,1.0,0.5,0.0
development_main,libero_goal/put_the_bowl_on_the_plate,intrinsic_guard_v7,400,12,388,1,11,2,2,0,10,388,0.16666666666666666,0.0,1.0,0.0,0.18181818181818182,9.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.0
development_main,libero_goal/put_the_bowl_on_the_stove,intrinsic_guard_v7,400,6,394,0,6,4,4,0,2,394,0.6666666666666666,0.0,1.0,,0.6666666666666666,4.0,0.5,0.5,0.0,0.0
development_main,libero_goal/put_the_bowl_on_top_of_the_cabinet,intrinsic_guard_v7,400,15,385,0,15,15,15,0,0,385,1.0,0.0,1.0,,1.0,15.0,1.0,1.0,1.0,1.0
development_main,libero_goal/put_the_cream_cheese_in_the_bowl,intrinsic_guard_v7,400,10,390,0,10,3,3,0,7,390,0.3,0.0,1.0,,0.3,3.0,0.3,0.1,0.1,0.1
development_main,libero_goal/put_the_wine_bottle_on_the_rack,intrinsic_guard_v7,400,3,397,0,3,1,1,0,2,397,0.3333333333333333,0.0,1.0,,0.3333333333333333,3.0,0.3333333333333333,0.0,0.0,0.0
development_main,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,intrinsic_guard_v7,400,2,398,0,2,2,2,0,0,398,1.0,0.0,1.0,,1.0,13.0,1.0,1.0,1.0,1.0
development_main,libero_goal/turn_on_the_stove,intrinsic_guard_v7,400,0,400,0,0,0,0,0,0,400,,0.0,,,,,,,,
development_main,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,intrinsic_guard_v7,400,4,396,0,4,6,4,2,0,394,1.0,0.005050505050505051,0.6666666666666666,,1.0,22.0,1.0,1.0,1.0,1.0
development_main,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,intrinsic_guard_v7,400,6,394,0,6,9,4,5,2,389,0.6666666666666666,0.012690355329949238,0.4444444444444444,,0.6666666666666666,25.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
development_main,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,intrinsic_guard_v7,400,138,262,15,123,128,111,17,27,245,0.8043478260869565,0.0648854961832061,0.8671875,0.5333333333333333,0.8373983739837398,18.0,0.7971014492753623,0.7681159420289855,0.7246376811594203,0.5797101449275363
development_main,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,intrinsic_guard_v7,400,6,394,0,6,6,6,0,0,394,1.0,0.0,1.0,,1.0,26.5,1.0,1.0,1.0,1.0
development_main,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,intrinsic_guard_v7,400,17,383,0,17,20,15,5,2,378,0.8823529411764706,0.013054830287206266,0.75,,0.8823529411764706,23.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706
development_main,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,intrinsic_guard_v7,400,43,357,3,40,53,39,14,4,343,0.9069767441860465,0.0392156862745098,0.7358490566037735,0.6666666666666666,0.925,20.0,0.8837209302325582,0.8837209302325582,0.8372093023255814,0.7906976744186046
development_main,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,intrinsic_guard_v7,400,8,392,0,8,25,8,17,0,375,1.0,0.04336734693877551,0.32,,1.0,26.5,1.0,1.0,1.0,1.0
development_main,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,intrinsic_guard_v7,400,3,397,0,3,3,2,1,1,396,0.6666666666666666,0.0025188916876574307,0.6666666666666666,,0.6666666666666666,3.0,0.6666666666666666,0.3333333333333333,0.0,0.0
development_main,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,intrinsic_guard_v7,400,11,389,1,10,7,7,0,4,389,0.6363636363636364,0.0,1.0,0.0,0.7,7.0,0.5454545454545454,0.5454545454545454,0.18181818181818182,0.0
development_main,libero_object/pick_up_the_butter_and_place_it_in_the_basket,intrinsic_guard_v7,400,2,398,0,2,3,0,3,2,395,0.0,0.007537688442211055,0.0,,0.0,,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,intrinsic_guard_v7,400,0,400,0,0,2,0,2,0,398,,0.005,0.0,,,,,,,
development_main,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,intrinsic_guard_v7,400,5,395,0,5,0,0,0,5,395,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0
development_main,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,intrinsic_guard_v7,400,0,400,0,0,0,0,0,0,400,,0.0,,,,,,,,
development_main,libero_object/pick_up_the_milk_and_place_it_in_the_basket,intrinsic_guard_v7,400,8,392,2,6,9,8,1,0,391,1.0,0.002551020408163265,0.8888888888888888,1.0,1.0,8.0,1.0,0.875,0.625,0.0
development_main,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,intrinsic_guard_v7,400,3,397,0,3,2,2,0,1,397,0.6666666666666666,0.0,1.0,,0.6666666666666666,11.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0
development_main,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,intrinsic_guard_v7,400,1,399,0,1,1,1,0,0,399,1.0,0.0,1.0,,1.0,6.0,1.0,1.0,0.0,0.0
development_main,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,intrinsic_guard_v7,400,4,396,1,3,3,3,0,1,396,0.75,0.0,1.0,1.0,0.6666666666666666,9.0,0.75,0.75,0.75,0.0
development_main,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,intrinsic_guard_v7,400,0,400,0,0,0,0,0,0,400,,0.0,,,,,,,,
development_main,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,intrinsic_guard_v7,400,8,392,0,8,4,4,0,4,392,0.5,0.0,1.0,,0.5,3.5,0.5,0.25,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,intrinsic_guard_v7,400,12,388,0,12,9,9,0,3,388,0.75,0.0,1.0,,0.75,2.0,0.5,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,intrinsic_guard_v7,400,3,397,0,3,2,2,0,1,397,0.6666666666666666,0.0,1.0,,0.6666666666666666,2.0,0.6666666666666666,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,intrinsic_guard_v7,400,14,386,0,14,8,8,0,6,386,0.5714285714285714,0.0,1.0,,0.5714285714285714,1.5,0.2857142857142857,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,intrinsic_guard_v7,400,9,391,0,9,8,8,0,1,391,0.8888888888888888,0.0,1.0,,0.8888888888888888,1.0,0.3333333333333333,0.0,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,intrinsic_guard_v7,400,9,391,5,4,6,6,0,3,391,0.6666666666666666,0.0,1.0,0.8,0.5,5.0,0.6666666666666666,0.6666666666666666,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,intrinsic_guard_v7,400,25,375,0,25,24,24,0,1,375,0.96,0.0,1.0,,0.96,3.0,0.64,0.36,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,intrinsic_guard_v7,400,35,365,1,34,32,32,0,3,365,0.9142857142857143,0.0,1.0,1.0,0.9117647058823529,2.0,0.5714285714285714,0.14285714285714285,0.0,0.0
development_main,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,intrinsic_guard_v7,400,11,389,1,10,9,9,0,2,389,0.8181818181818182,0.0,1.0,1.0,0.8,1.0,0.36363636363636365,0.09090909090909091,0.0,0.0
external_8b,libero_goal/open_the_middle_drawer_of_the_cabinet,ordinal_mdl_guard,400,0,400,0,0,0,0,0,0,400,,0.0,,,,,,,,
external_8b,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,ordinal_mdl_guard,400,51,349,0,51,9,8,1,43,348,0.1568627450980392,0.0028653295128939827,0.8888888888888888,,0.1568627450980392,1.0,0.0,0.0,0.0,0.0
external_8b,libero_goal/push_the_plate_to_the_front_of_the_stove,ordinal_mdl_guard,400,1,399,0,1,103,0,103,1,296,0.0,0.2581453634085213,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_goal/put_the_bowl_on_the_plate,ordinal_mdl_guard,400,18,382,0,18,5,5,0,13,382,0.2777777777777778,0.0,1.0,,0.2777777777777778,18.0,0.2777777777777778,0.2777777777777778,0.2777777777777778,0.2222222222222222
external_8b,libero_goal/put_the_bowl_on_the_stove,ordinal_mdl_guard,400,9,391,0,9,0,0,0,9,391,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_goal/put_the_bowl_on_top_of_the_cabinet,ordinal_mdl_guard,400,16,384,0,16,18,15,3,1,381,0.9375,0.0078125,0.8333333333333334,,0.9375,7.0,0.9375,0.9375,0.0,0.0
external_8b,libero_goal/put_the_cream_cheese_in_the_bowl,ordinal_mdl_guard,400,9,391,0,9,6,5,1,4,390,0.5555555555555556,0.0025575447570332483,0.8333333333333334,,0.5555555555555556,6.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.1111111111111111
external_8b,libero_goal/put_the_wine_bottle_on_the_rack,ordinal_mdl_guard,400,1,399,0,1,10,1,9,0,390,1.0,0.022556390977443608,0.1,,1.0,17.0,1.0,1.0,1.0,1.0
external_8b,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,ordinal_mdl_guard,400,1,399,0,1,1,1,0,0,399,1.0,0.0,1.0,,1.0,7.0,1.0,1.0,0.0,0.0
external_8b,libero_goal/turn_on_the_stove,ordinal_mdl_guard,400,0,400,0,0,5,0,5,0,395,,0.0125,0.0,,,,,,,
external_8b,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,ordinal_mdl_guard,400,4,396,0,4,43,3,40,1,356,0.75,0.10101010101010101,0.06976744186046512,,0.75,6.0,0.75,0.75,0.25,0.25
external_8b,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,ordinal_mdl_guard,400,1,399,0,1,5,1,4,0,395,1.0,0.010025062656641603,0.2,,1.0,12.0,1.0,1.0,1.0,1.0
external_8b,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,ordinal_mdl_guard,400,1,399,0,1,9,0,9,1,390,0.0,0.022556390977443608,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,ordinal_mdl_guard,400,151,249,18,133,67,62,5,89,244,0.4105960264900662,0.020080321285140562,0.9253731343283582,0.2777777777777778,0.42857142857142855,8.0,0.3841059602649007,0.3576158940397351,0.2251655629139073,0.152317880794702
external_8b,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,ordinal_mdl_guard,400,30,370,0,30,34,17,17,13,353,0.5666666666666667,0.04594594594594595,0.5,,0.5666666666666667,34.0,0.5666666666666667,0.5333333333333333,0.43333333333333335,0.4
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,ordinal_mdl_guard,400,10,390,4,6,8,4,4,6,386,0.4,0.010256410256410256,0.5,0.5,0.3333333333333333,43.0,0.4,0.4,0.4,0.4
external_8b,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,ordinal_mdl_guard,400,4,396,2,2,11,2,9,2,387,0.5,0.022727272727272728,0.18181818181818182,0.0,1.0,15.0,0.5,0.5,0.25,0.25
external_8b,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,ordinal_mdl_guard,400,20,380,1,19,41,5,36,15,344,0.25,0.09473684210526316,0.12195121951219512,0.0,0.2631578947368421,10.0,0.25,0.25,0.25,0.1
external_8b,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,ordinal_mdl_guard,400,47,353,1,46,86,16,70,31,283,0.3404255319148936,0.19830028328611898,0.18604651162790697,1.0,0.32608695652173914,23.5,0.2765957446808511,0.23404255319148937,0.1702127659574468,0.1702127659574468
external_8b,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,ordinal_mdl_guard,400,6,394,0,6,109,6,103,0,291,1.0,0.2614213197969543,0.05504587155963303,,1.0,40.0,1.0,1.0,1.0,1.0
external_8b,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,ordinal_mdl_guard,400,3,397,0,3,128,1,127,2,270,0.3333333333333333,0.3198992443324937,0.0078125,,0.3333333333333333,16.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
external_8b,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,ordinal_mdl_guard,400,10,390,0,10,34,1,33,9,357,0.1,0.08461538461538462,0.029411764705882353,,0.1,2.0,0.1,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_butter_and_place_it_in_the_basket,ordinal_mdl_guard,400,0,400,0,0,91,0,91,0,309,,0.2275,0.0,,,,,,,
external_8b,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,ordinal_mdl_guard,400,7,393,0,7,33,0,33,7,360,0.0,0.08396946564885496,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,ordinal_mdl_guard,400,1,399,0,1,137,1,136,0,263,1.0,0.3408521303258145,0.0072992700729927005,,1.0,3.0,1.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_milk_and_place_it_in_the_basket,ordinal_mdl_guard,400,7,393,3,4,146,5,141,2,252,0.7142857142857143,0.35877862595419846,0.03424657534246575,1.0,0.5,7.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857
external_8b,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,ordinal_mdl_guard,400,5,395,0,5,33,0,33,5,362,0.0,0.08354430379746836,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,ordinal_mdl_guard,400,4,396,0,4,15,0,15,4,381,0.0,0.03787878787878788,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,ordinal_mdl_guard,400,7,393,3,4,16,2,14,5,379,0.2857142857142857,0.035623409669211195,0.125,0.3333333333333333,0.25,11.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285
external_8b,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,ordinal_mdl_guard,400,1,399,0,1,1,0,1,1,398,0.0,0.002506265664160401,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,ordinal_mdl_guard,400,3,397,0,3,58,1,57,2,340,0.3333333333333333,0.14357682619647355,0.017241379310344827,,0.3333333333333333,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,ordinal_mdl_guard,400,14,386,0,14,204,9,195,5,191,0.6428571428571429,0.5051813471502591,0.04411764705882353,,0.6428571428571429,10.0,0.5714285714285714,0.5714285714285714,0.35714285714285715,0.07142857142857142
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,ordinal_mdl_guard,400,3,397,0,3,3,0,3,3,394,0.0,0.007556675062972292,0.0,,0.0,,0.0,0.0,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,ordinal_mdl_guard,400,24,376,0,24,21,19,2,5,374,0.7916666666666666,0.005319148936170213,0.9047619047619048,,0.7916666666666666,4.0,0.5416666666666666,0.5,0.125,0.041666666666666664
external_8b,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,ordinal_mdl_guard,400,8,392,0,8,4,2,2,6,390,0.25,0.00510204081632653,0.5,,0.25,3.5,0.25,0.125,0.0,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,ordinal_mdl_guard,400,13,387,8,5,13,9,4,4,383,0.6923076923076923,0.0103359173126615,0.6923076923076923,0.75,0.6,7.0,0.6923076923076923,0.6153846153846154,0.15384615384615385,0.0
external_8b,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,ordinal_mdl_guard,400,12,388,0,12,26,3,23,9,365,0.25,0.059278350515463915,0.11538461538461539,,0.25,13.0,0.25,0.25,0.25,0.25
