prefix_queries,token_family,layer_group,denoise_step,metric,top_quartile_failure_rate,bottom_quartile_failure_rate,failure_rate_difference,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_top,n_bottom
1,state,back_12_15,3,entropy,0.59375,0.4375,0.15625,0.0,0.3125,0.09780439121756487,1.0,32,32
1,state,back_12_15,1,consensus_distance,0.5625,0.40625,0.15625,0.0,0.3125,0.10778443113772455,1.0,32,32
1,state,back_12_15,7,consensus_distance,0.59375,0.4375,0.15625,0.0,0.3125,0.10978043912175649,1.0,32,32
1,state,front_2_5,3,entropy,0.59375,0.4375,0.15625,-0.03125,0.34375,0.11377245508982035,1.0,32,32
1,state,front_2_5,9,consensus_distance,0.625,0.46875,0.15625,0.0,0.3125,0.1157684630738523,1.0,32,32
1,state,front_2_5,7,top1_mass,0.5625,0.40625,0.15625,0.0,0.34375,0.11976047904191617,1.0,32,32
1,state,front_2_5,6,entropy,0.59375,0.4375,0.15625,0.0,0.3125,0.13373253493013973,1.0,32,32
1,state,back_12_15,1,top1_mass,0.59375,0.46875,0.125,-0.09375,0.3125,0.18562874251497005,1.0,32,32
1,action,front_2_5,8,token_dispersion,0.5625,0.4375,0.125,-0.0625,0.3125,0.18962075848303392,1.0,32,32
1,action,back_12_15,0,token_dispersion,0.59375,0.46875,0.125,-0.03125,0.28125,0.19760479041916168,1.0,32,32
1,action,back_12_15,7,consensus_distance,0.59375,0.46875,0.125,-0.016406249999999956,0.28125,0.19760479041916168,1.0,32,32
1,state,front_2_5,2,consensus_distance,0.59375,0.46875,0.125,-0.03125,0.28125,0.19760479041916168,1.0,32,32
1,action,back_12_15,9,consensus_distance,0.625,0.5,0.125,-0.03125,0.3125,0.2055888223552894,1.0,32,32
1,action,back_12_15,3,entropy,0.46875,0.59375,-0.125,-0.3125,0.04765624999999929,0.20958083832335328,1.0,32,32
1,state,back_12_15,4,entropy,0.59375,0.46875,0.125,-0.03125,0.28125,0.20958083832335328,1.0,32,32
1,state,back_12_15,7,top1_mass,0.5625,0.4375,0.125,-0.07890624999999996,0.34375,0.21357285429141717,1.0,32,32
1,action,back_12_15,9,entropy,0.46875,0.59375,-0.125,-0.34375,0.03125,0.2155688622754491,1.0,32,32
1,action,front_2_5,6,top1_mass,0.59375,0.46875,0.125,0.03125,0.25,0.2215568862275449,1.0,32,32
1,state,back_12_15,0,consensus_distance,0.59375,0.46875,0.125,-0.09375,0.28125,0.2215568862275449,1.0,32,32
1,action,back_12_15,1,entropy,0.4375,0.5625,-0.125,-0.25,-0.03125,0.2315369261477046,1.0,32,32
1,action,back_12_15,2,top1_mass,0.59375,0.46875,0.125,-0.03125,0.28125,0.2315369261477046,1.0,32,32
1,action,front_2_5,8,top1_mass,0.5625,0.4375,0.125,-0.0625,0.3125,0.2315369261477046,1.0,32,32
1,state,back_12_15,0,entropy,0.59375,0.46875,0.125,-0.03125,0.28125,0.2315369261477046,1.0,32,32
1,state,front_2_5,2,entropy,0.59375,0.46875,0.125,0.0,0.28125,0.23552894211576847,1.0,32,32
1,state,back_12_15,9,consensus_distance,0.59375,0.46875,0.125,-0.03125,0.28125,0.2375249500998004,1.0,32,32
1,state,front_2_5,5,entropy,0.5625,0.4375,0.125,-0.0625,0.3125,0.24151696606786427,1.0,32,32
1,state,front_2_5,6,consensus_distance,0.5625,0.4375,0.125,-0.0625,0.3125,0.2435129740518962,1.0,32,32
1,state,back_12_15,8,top1_mass,0.46875,0.59375,-0.125,-0.34375,0.0625,0.24750499001996007,1.0,32,32
1,state,front_2_5,8,consensus_distance,0.5625,0.4375,0.125,-0.0625,0.2976562499999993,0.25149700598802394,1.0,32,32
1,action,back_12_15,0,top1_mass,0.625,0.5,0.125,0.0,0.21875,0.25748502994011974,1.0,32,32
1,action,back_12_15,1,top1_mass,0.65625,0.53125,0.125,0.0,0.21875,0.25748502994011974,1.0,32,32
1,action,back_12_15,9,token_dispersion,0.5625,0.46875,0.09375,-0.125,0.3125,0.3333333333333333,1.0,32,32
1,action,back_12_15,0,consensus_distance,0.59375,0.5,0.09375,0.03125,0.1875,0.3592814371257485,1.0,32,32
1,action,front_2_5,0,token_dispersion,0.59375,0.5,0.09375,-0.09375,0.28125,0.3592814371257485,1.0,32,32
1,action,back_12_15,8,token_dispersion,0.5625,0.46875,0.09375,-0.0625,0.25,0.36726546906187624,1.0,32,32
1,action,back_12_15,6,entropy,0.5,0.59375,-0.09375,-0.29765624999999996,0.0625,0.36926147704590817,1.0,32,32
1,state,front_2_5,3,consensus_distance,0.5625,0.46875,0.09375,-0.09375,0.3125,0.37325349301397204,1.0,32,32
1,state,back_12_15,1,entropy,0.5625,0.46875,0.09375,-0.09375,0.28125,0.38323353293413176,1.0,32,32
1,state,back_12_15,9,entropy,0.59375,0.5,0.09375,-0.0625,0.25,0.3852295409181637,1.0,32,32
1,action,front_2_5,9,entropy,0.46875,0.5625,-0.09375,-0.3125,0.09375,0.3872255489021956,1.0,32,32
1,state,back_12_15,8,consensus_distance,0.53125,0.4375,0.09375,-0.125,0.3125,0.3872255489021956,1.0,32,32
1,action,back_12_15,1,token_dispersion,0.53125,0.4375,0.09375,-0.0625,0.25,0.38922155688622756,1.0,32,32
1,action,back_12_15,4,entropy,0.5,0.59375,-0.09375,-0.3125,0.125,0.3912175648702595,1.0,32,32
1,state,back_12_15,5,top1_mass,0.59375,0.5,0.09375,-0.0625,0.21875,0.3932135728542914,1.0,32,32
1,state,front_2_5,5,consensus_distance,0.5,0.40625,0.09375,-0.09375,0.28125,0.40718562874251496,1.0,32,32
1,action,front_2_5,5,top1_mass,0.59375,0.53125,0.0625,0.0,0.15625,0.5449101796407185,1.0,32,32
1,action,back_12_15,7,token_dispersion,0.53125,0.46875,0.0625,-0.0625,0.21875,0.5588822355289421,1.0,32,32
1,action,front_2_5,3,consensus_distance,0.625,0.5625,0.0625,-0.09375,0.1875,0.5588822355289421,1.0,32,32
1,action,back_12_15,7,top1_mass,0.4375,0.5,-0.0625,-0.25,0.125,0.564870259481038,1.0,32,32
1,action,front_2_5,6,consensus_distance,0.59375,0.53125,0.0625,-0.03125,0.15625,0.5668662674650699,1.0,32,32
1,action,back_12_15,8,entropy,0.5,0.5625,-0.0625,-0.28125,0.125,0.5688622754491018,1.0,32,32
1,state,back_12_15,8,entropy,0.5625,0.5,0.0625,-0.0625,0.15625,0.5748502994011976,1.0,32,32
1,action,front_2_5,5,consensus_distance,0.59375,0.53125,0.0625,-0.03125,0.15625,0.5768463073852296,1.0,32,32
1,action,back_12_15,5,top1_mass,0.40625,0.46875,-0.0625,-0.20390624999999996,0.125,0.5848303393213573,1.0,32,32
1,action,front_2_5,0,consensus_distance,0.5625,0.5,0.0625,-0.0625,0.15625,0.5848303393213573,1.0,32,32
1,action,back_12_15,2,consensus_distance,0.59375,0.53125,0.0625,0.0,0.15625,0.5868263473053892,1.0,32,32
1,action,back_12_15,4,consensus_distance,0.59375,0.53125,0.0625,-0.03125,0.15625,0.5888223552894212,1.0,32,32
1,state,back_12_15,6,consensus_distance,0.5625,0.5,0.0625,-0.09375,0.2351562499999993,0.592814371257485,1.0,32,32
1,action,back_12_15,2,entropy,0.5,0.5625,-0.0625,-0.25,0.09375,0.5968063872255489,1.0,32,32
1,state,back_12_15,3,consensus_distance,0.5625,0.5,0.0625,-0.09375,0.25,0.5988023952095808,1.0,32,32
1,action,back_12_15,4,top1_mass,0.46875,0.53125,-0.0625,-0.21875,0.125,0.6007984031936128,1.0,32,32
1,action,back_12_15,6,consensus_distance,0.5625,0.5,0.0625,-0.03125,0.15625,0.6007984031936128,1.0,32,32
1,action,back_12_15,3,top1_mass,0.53125,0.46875,0.0625,-0.0625,0.21875,0.6027944111776448,1.0,32,32
1,action,back_12_15,5,entropy,0.46875,0.53125,-0.0625,-0.28125,0.125,0.6027944111776448,1.0,32,32
1,state,back_12_15,0,top1_mass,0.5,0.5625,-0.0625,-0.25,0.09375,0.6067864271457086,1.0,32,32
1,state,back_12_15,3,top1_mass,0.59375,0.53125,0.0625,-0.09375,0.1875,0.6187624750499002,1.0,32,32
1,state,front_2_5,8,top1_mass,0.53125,0.46875,0.0625,-0.125,0.25,0.626746506986028,1.0,32,32
1,state,front_2_5,9,top1_mass,0.5625,0.5,0.0625,-0.14140624999999996,0.25,0.6287425149700598,1.0,32,32
1,action,back_12_15,2,token_dispersion,0.5,0.4375,0.0625,-0.09375,0.25,0.6387225548902196,1.0,32,32
1,action,front_2_5,2,consensus_distance,0.59375,0.5625,0.03125,-0.09375,0.15625,0.8283433133732535,1.0,32,32
1,action,back_12_15,1,consensus_distance,0.5625,0.53125,0.03125,-0.0625,0.125,0.8323353293413174,1.0,32,32
1,action,front_2_5,1,top1_mass,0.46875,0.5,-0.03125,-0.09375,0.0,0.8323353293413174,1.0,32,32
1,action,front_2_5,4,consensus_distance,0.59375,0.5625,0.03125,-0.09375,0.15625,0.8323353293413174,1.0,32,32
1,action,front_2_5,0,entropy,0.53125,0.5625,-0.03125,-0.15625,0.09375,0.8343313373253493,1.0,32,32
1,action,front_2_5,4,entropy,0.5625,0.59375,-0.03125,-0.125,0.09375,0.8343313373253493,1.0,32,32
1,action,back_12_15,5,consensus_distance,0.53125,0.5,0.03125,-0.09375,0.15625,0.8423153692614771,1.0,32,32
1,action,front_2_5,9,top1_mass,0.5,0.46875,0.03125,0.0,0.09375,0.844311377245509,1.0,32,32
1,action,back_12_15,4,token_dispersion,0.5,0.46875,0.03125,-0.15625,0.21875,0.846307385229541,1.0,32,32
1,action,front_2_5,4,token_dispersion,0.53125,0.5625,-0.03125,-0.15625,0.09375,0.8502994011976048,1.0,32,32
1,action,front_2_5,3,entropy,0.5625,0.59375,-0.03125,-0.125,0.09375,0.8542914171656687,1.0,32,32
1,action,front_2_5,7,consensus_distance,0.5625,0.53125,0.03125,-0.0625,0.125,0.8542914171656687,1.0,32,32
1,action,front_2_5,1,token_dispersion,0.5625,0.53125,0.03125,-0.09375,0.15625,0.8562874251497006,1.0,32,32
1,action,front_2_5,2,entropy,0.5625,0.59375,-0.03125,-0.15625,0.09375,0.8562874251497006,1.0,32,32
1,action,back_12_15,7,entropy,0.53125,0.5625,-0.03125,-0.25,0.125,0.8582834331337326,1.0,32,32
1,state,back_12_15,4,consensus_distance,0.46875,0.5,-0.03125,-0.15625,0.125,0.8582834331337326,1.0,32,32
1,state,back_12_15,4,top1_mass,0.53125,0.5,0.03125,-0.09375,0.15625,0.8582834331337326,1.0,32,32
1,action,back_12_15,5,token_dispersion,0.5,0.46875,0.03125,-0.125,0.1875,0.8602794411177644,1.0,32,32
1,action,front_2_5,2,top1_mass,0.53125,0.5,0.03125,-0.125,0.1875,0.8602794411177644,1.0,32,32
1,state,back_12_15,9,top1_mass,0.59375,0.5625,0.03125,-0.125,0.15625,0.8602794411177644,1.0,32,32
1,action,back_12_15,3,token_dispersion,0.46875,0.4375,0.03125,-0.125,0.1875,0.8622754491017964,1.0,32,32
1,action,front_2_5,3,top1_mass,0.53125,0.5,0.03125,0.0,0.09375,0.8622754491017964,1.0,32,32
1,action,front_2_5,5,token_dispersion,0.53125,0.5625,-0.03125,-0.15625,0.09375,0.8622754491017964,1.0,32,32
1,state,back_12_15,6,entropy,0.5,0.46875,0.03125,-0.1875,0.21875,0.8622754491017964,1.0,32,32
1,action,front_2_5,7,entropy,0.5625,0.59375,-0.03125,-0.15625,0.0625,0.8682634730538922,1.0,32,32
1,action,front_2_5,8,entropy,0.53125,0.5625,-0.03125,-0.15625,0.125,0.8682634730538922,1.0,32,32
1,action,back_12_15,6,token_dispersion,0.5,0.46875,0.03125,-0.125,0.1875,0.8702594810379242,1.0,32,32
1,state,back_12_15,2,consensus_distance,0.5,0.53125,-0.03125,-0.21875,0.125,0.8702594810379242,1.0,32,32
1,action,back_12_15,6,top1_mass,0.4375,0.46875,-0.03125,-0.23515624999999996,0.1875,0.8802395209580839,1.0,32,32
1,state,back_12_15,5,entropy,0.5,0.53125,-0.03125,-0.15625,0.09375,0.8802395209580839,1.0,32,32
1,action,back_12_15,3,consensus_distance,0.5625,0.5625,0.0,-0.125,0.125,1.0,1.0,32,32
1,action,back_12_15,8,top1_mass,0.46875,0.46875,0.0,-0.1875,0.15625,1.0,1.0,32,32
1,action,back_12_15,9,top1_mass,0.53125,0.53125,0.0,-0.1875,0.15625,1.0,1.0,32,32
1,action,front_2_5,0,top1_mass,0.5,0.5,0.0,-0.07890624999999996,0.09375,1.0,1.0,32,32
1,action,front_2_5,1,consensus_distance,0.5625,0.5625,0.0,-0.125,0.125,1.0,1.0,32,32
1,action,front_2_5,1,entropy,0.5625,0.5625,0.0,-0.125,0.125,1.0,1.0,32,32
1,action,front_2_5,2,token_dispersion,0.5625,0.5625,0.0,-0.125,0.125,1.0,1.0,32,32
1,action,front_2_5,3,token_dispersion,0.5625,0.5625,0.0,-0.125,0.125,1.0,1.0,32,32
1,action,front_2_5,4,top1_mass,0.5,0.5,0.0,0.0,0.0,1.0,1.0,32,32
1,action,front_2_5,5,entropy,0.5625,0.5625,0.0,-0.09375,0.09375,1.0,1.0,32,32
1,action,front_2_5,6,entropy,0.5625,0.5625,0.0,-0.09375,0.09375,1.0,1.0,32,32
1,action,front_2_5,6,token_dispersion,0.5625,0.5625,0.0,-0.125,0.125,1.0,1.0,32,32
1,action,front_2_5,7,token_dispersion,0.53125,0.53125,0.0,-0.125,0.1726562499999993,1.0,1.0,32,32
1,state,back_12_15,2,entropy,0.5,0.5,0.0,-0.15625,0.1875,1.0,1.0,32,32
1,state,back_12_15,2,top1_mass,0.53125,0.53125,0.0,-0.1875,0.15625,1.0,1.0,32,32
1,state,back_12_15,5,consensus_distance,0.46875,0.46875,0.0,-0.09375,0.09375,1.0,1.0,32,32
1,state,back_12_15,6,top1_mass,0.5,0.5,0.0,-0.15625,0.1875,1.0,1.0,32,32
3,action,back_12_15,0,top1_mass,0.625,0.40625,0.21875,0.0625,0.3914062499999993,0.003992015968063872,0.48902195608782434,32,32
3,action,back_12_15,2,top1_mass,0.625,0.4375,0.1875,0.0625,0.3125,0.027944111776447105,0.7884231536926147,32,32
3,action,back_12_15,1,top1_mass,0.625,0.4375,0.1875,0.0625,0.3125,0.03792415169660679,0.7884231536926147,32,32
3,action,back_12_15,1,entropy,0.40625,0.59375,-0.1875,-0.375,0.0,0.04590818363273453,0.7884231536926147,32,32
3,action,back_12_15,2,entropy,0.40625,0.59375,-0.1875,-0.375,0.0,0.04790419161676647,0.7884231536926147,32,32
3,action,front_2_5,9,entropy,0.375,0.5625,-0.1875,-0.28125,-0.09375,0.05588822355289421,0.7884231536926147,32,32
3,action,back_12_15,3,top1_mass,0.59375,0.4375,0.15625,0.0,0.34375,0.10379241516966067,0.9740518962075848,32,32
3,action,front_2_5,8,entropy,0.40625,0.5625,-0.15625,-0.28125,-0.03125,0.10379241516966067,0.9740518962075848,32,32
3,action,back_12_15,3,entropy,0.375,0.53125,-0.15625,-0.375,0.03125,0.10778443113772455,0.9740518962075848,32,32
3,action,front_2_5,9,token_dispersion,0.5625,0.40625,0.15625,0.0,0.3125,0.10778443113772455,0.9740518962075848,32,32
3,action,back_12_15,0,entropy,0.40625,0.5625,-0.15625,-0.34375,0.03125,0.1157684630738523,0.9740518962075848,32,32
3,action,back_12_15,8,entropy,0.4375,0.59375,-0.15625,-0.3125,0.03125,0.12574850299401197,0.9740518962075848,32,32
3,action,back_12_15,6,entropy,0.40625,0.53125,-0.125,-0.28125,0.03125,0.20359281437125748,0.998003992015968,32,32
3,state,back_12_15,1,top1_mass,0.59375,0.46875,0.125,-0.0625,0.34375,0.2055888223552894,0.998003992015968,32,32
3,state,back_12_15,6,top1_mass,0.59375,0.46875,0.125,-0.0625,0.34375,0.2055888223552894,0.998003992015968,32,32
3,state,back_12_15,5,top1_mass,0.5625,0.4375,0.125,-0.03125,0.28125,0.21357285429141717,0.998003992015968,32,32
3,action,back_12_15,9,top1_mass,0.625,0.5,0.125,0.03125,0.21875,0.21956087824351297,0.998003992015968,32,32
3,action,front_2_5,7,top1_mass,0.53125,0.40625,0.125,-0.09375,0.34375,0.2215568862275449,0.998003992015968,32,32
3,action,back_12_15,8,top1_mass,0.5625,0.4375,0.125,0.03125,0.21875,0.22954091816367264,0.998003992015968,32,32
3,action,back_12_15,9,entropy,0.4375,0.5625,-0.125,-0.28125,0.0625,0.24750499001996007,0.998003992015968,32,32
3,state,back_12_15,4,top1_mass,0.5625,0.46875,0.09375,-0.0625,0.25,0.3393213572854291,1.0,32,32
3,action,back_12_15,4,top1_mass,0.5625,0.46875,0.09375,-0.047656249999999956,0.25,0.34930139720558884,1.0,32,32
3,action,front_2_5,4,top1_mass,0.4375,0.53125,-0.09375,-0.26640624999999996,0.09375,0.34930139720558884,1.0,32,32
3,state,back_12_15,0,top1_mass,0.5625,0.46875,0.09375,-0.09375,0.3125,0.35528942115768464,1.0,32,32
3,state,back_12_15,2,top1_mass,0.5625,0.46875,0.09375,-0.0625,0.25,0.35528942115768464,1.0,32,32
3,state,back_12_15,3,top1_mass,0.5625,0.46875,0.09375,-0.0625,0.25,0.35528942115768464,1.0,32,32
3,state,back_12_15,8,top1_mass,0.5625,0.46875,0.09375,-0.09375,0.3125,0.36327345309381237,1.0,32,32
3,action,front_2_5,7,entropy,0.46875,0.5625,-0.09375,-0.3125,0.09375,0.3652694610778443,1.0,32,32
3,state,back_12_15,7,top1_mass,0.5625,0.46875,0.09375,-0.09375,0.3125,0.3652694610778443,1.0,32,32
3,action,front_2_5,8,top1_mass,0.53125,0.4375,0.09375,-0.09375,0.3125,0.3712574850299401,1.0,32,32
3,action,back_12_15,9,token_dispersion,0.53125,0.4375,0.09375,-0.09375,0.3125,0.37325349301397204,1.0,32,32
3,state,back_12_15,9,top1_mass,0.5625,0.46875,0.09375,-0.0625,0.25,0.37924151696606784,1.0,32,32
3,action,front_2_5,6,consensus_distance,0.5,0.59375,-0.09375,-0.23515624999999996,0.09375,0.3812375249500998,1.0,32,32
3,action,back_12_15,7,top1_mass,0.5625,0.46875,0.09375,-0.03125,0.2039062499999993,0.38922155688622756,1.0,32,32
3,action,front_2_5,9,top1_mass,0.53125,0.4375,0.09375,0.014843750000000044,0.1726562499999993,0.39520958083832336,1.0,32,32
3,action,back_12_15,6,token_dispersion,0.53125,0.46875,0.0625,-0.125,0.25,0.5508982035928144,1.0,32,32
3,action,back_12_15,5,token_dispersion,0.53125,0.46875,0.0625,-0.125,0.25,0.5548902195608783,1.0,32,32
3,action,front_2_5,2,top1_mass,0.5,0.5625,-0.0625,-0.1875,0.0625,0.562874251497006,1.0,32,32
3,state,back_12_15,3,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5668662674650699,1.0,32,32
3,state,back_12_15,4,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5668662674650699,1.0,32,32
3,state,back_12_15,5,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5668662674650699,1.0,32,32
3,state,back_12_15,6,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5668662674650699,1.0,32,32
3,state,back_12_15,7,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5668662674650699,1.0,32,32
3,state,back_12_15,8,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5668662674650699,1.0,32,32
3,action,back_12_15,9,consensus_distance,0.5625,0.5,0.0625,-0.125,0.28125,0.5728542914171657,1.0,32,32
3,action,front_2_5,5,consensus_distance,0.5,0.5625,-0.0625,-0.20390624999999996,0.11015624999999929,0.5748502994011976,1.0,32,32
3,action,front_2_5,6,entropy,0.5,0.5625,-0.0625,-0.28125,0.09375,0.5768463073852296,1.0,32,32
3,state,back_12_15,0,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5768463073852296,1.0,32,32
3,state,back_12_15,1,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5768463073852296,1.0,32,32
3,state,back_12_15,2,consensus_distance,0.5625,0.625,-0.0625,-0.125,0.0,0.5768463073852296,1.0,32,32
3,action,back_12_15,1,consensus_distance,0.53125,0.46875,0.0625,-0.125,0.21875,0.5848303393213573,1.0,32,32
3,action,front_2_5,0,entropy,0.53125,0.59375,-0.0625,-0.20390624999999996,0.07890624999999929,0.5888223552894212,1.0,32,32
3,action,back_12_15,0,consensus_distance,0.5,0.4375,0.0625,-0.07890624999999996,0.1875,0.590818363273453,1.0,32,32
3,action,front_2_5,9,consensus_distance,0.625,0.5625,0.0625,-0.0625,0.15625,0.5948103792415169,1.0,32,32
3,action,back_12_15,5,entropy,0.4375,0.5,-0.0625,-0.29765624999999996,0.125,0.6007984031936128,1.0,32,32
3,action,front_2_5,1,top1_mass,0.5,0.5625,-0.0625,-0.15625,0.0,0.6007984031936128,1.0,32,32
3,action,front_2_5,8,token_dispersion,0.5625,0.5,0.0625,-0.09375,0.21875,0.6027944111776448,1.0,32,32
3,action,front_2_5,7,consensus_distance,0.53125,0.59375,-0.0625,-0.21875,0.09375,0.6047904191616766,1.0,32,32
3,action,back_12_15,5,consensus_distance,0.5625,0.5,0.0625,-0.125,0.25,0.6087824351297405,1.0,32,32
3,action,front_2_5,1,consensus_distance,0.46875,0.53125,-0.0625,-0.1875,0.0625,0.6087824351297405,1.0,32,32
3,action,back_12_15,7,entropy,0.4375,0.5,-0.0625,-0.21875,0.0625,0.6107784431137725,1.0,32,32
3,action,front_2_5,0,top1_mass,0.46875,0.53125,-0.0625,-0.125,0.0,0.6107784431137725,1.0,32,32
3,action,front_2_5,2,consensus_distance,0.46875,0.53125,-0.0625,-0.1875,0.0625,0.6127744510978044,1.0,32,32
3,action,front_2_5,0,consensus_distance,0.46875,0.53125,-0.0625,-0.1875,0.0625,0.6147704590818364,1.0,32,32
3,action,back_12_15,4,entropy,0.46875,0.53125,-0.0625,-0.28125,0.15625,0.6167664670658682,1.0,32,32
3,action,back_12_15,6,top1_mass,0.5,0.4375,0.0625,-0.0625,0.21875,0.624750499001996,1.0,32,32
3,action,front_2_5,3,entropy,0.5625,0.53125,0.03125,-0.15625,0.1875,0.8183632734530938,1.0,32,32
3,state,back_12_15,9,consensus_distance,0.5625,0.59375,-0.03125,-0.09375,0.0,0.8283433133732535,1.0,32,32
3,action,front_2_5,5,top1_mass,0.53125,0.5,0.03125,-0.1875,0.21875,0.8323353293413174,1.0,32,32
3,action,back_12_15,4,consensus_distance,0.53125,0.5,0.03125,-0.125,0.1875,0.8423153692614771,1.0,32,32
3,action,front_2_5,3,consensus_distance,0.5,0.53125,-0.03125,-0.17265624999999996,0.1414062499999993,0.846307385229541,1.0,32,32
3,action,front_2_5,4,token_dispersion,0.5625,0.59375,-0.03125,-0.15625,0.1414062499999993,0.8483033932135728,1.0,32,32
3,action,back_12_15,8,consensus_distance,0.53125,0.5,0.03125,-0.125,0.1875,0.8522954091816367,1.0,32,32
3,action,front_2_5,6,token_dispersion,0.5625,0.59375,-0.03125,-0.15625,0.1414062499999993,0.8522954091816367,1.0,32,32
3,action,front_2_5,3,token_dispersion,0.5625,0.59375,-0.03125,-0.15625,0.1414062499999993,0.8542914171656687,1.0,32,32
3,action,front_2_5,6,top1_mass,0.53125,0.5,0.03125,-0.15625,0.2351562499999993,0.8542914171656687,1.0,32,32
3,action,back_12_15,2,consensus_distance,0.53125,0.5,0.03125,-0.125,0.1875,0.8562874251497006,1.0,32,32
3,action,back_12_15,3,consensus_distance,0.53125,0.5,0.03125,-0.125,0.1875,0.8602794411177644,1.0,32,32
3,action,back_12_15,7,token_dispersion,0.5625,0.53125,0.03125,-0.14140624999999996,0.21875,0.8602794411177644,1.0,32,32
3,action,front_2_5,3,top1_mass,0.53125,0.5,0.03125,-0.11015624999999996,0.15625,0.8602794411177644,1.0,32,32
3,action,front_2_5,4,consensus_distance,0.5,0.53125,-0.03125,-0.17265624999999996,0.1414062499999993,0.8602794411177644,1.0,32,32
3,state,back_12_15,3,entropy,0.5,0.53125,-0.03125,-0.1875,0.125,0.8602794411177644,1.0,32,32
3,action,back_12_15,4,token_dispersion,0.53125,0.5,0.03125,-0.15625,0.21875,0.8622754491017964,1.0,32,32
3,action,front_2_5,1,entropy,0.5625,0.59375,-0.03125,-0.1875,0.125,0.8622754491017964,1.0,32,32
3,state,back_12_15,4,entropy,0.5,0.53125,-0.03125,-0.1875,0.125,0.8622754491017964,1.0,32,32
3,action,back_12_15,3,token_dispersion,0.53125,0.5625,-0.03125,-0.1875,0.15625,0.8642714570858283,1.0,32,32
