class,signal,role,rel_query,n_inits,effect_sd,ci_lo,ci_hi,deviates
active_return,route_soft_speed,action,-10,8,0.0744261584928588,-0.22972112116522675,0.39562750692660686,False
active_return,route_soft_speed,action_minus_state,-10,8,0.07165762804698853,-0.16136297301672348,0.3047397827546048,False
active_return,route_soft_speed,state,-9,8,-0.001114036408782819,-0.07577105242649312,0.09493180708078928,False
active_return,route_soft_speed,action,-9,8,-0.03926090355780127,-0.2165679202046301,0.17469286861391026,False
active_return,route_soft_speed,action_minus_state,-9,8,-0.038146867149018444,-0.14686679922988377,0.10720190417994384,False
active_return,route_soft_speed,state,-8,8,-0.04583549622877586,-0.09632100632086038,0.005220512331852786,False
active_return,route_soft_speed,action,-8,8,-0.06400731520700913,-0.2015810720926307,0.06924104702572495,False
active_return,route_soft_speed,action_minus_state,-8,8,-0.018171818978233247,-0.1365148261507317,0.09147581692470357,False
active_return,route_soft_speed,state,-7,8,0.044181002191688426,-0.08820721998004173,0.16853611788021558,False
active_return,route_soft_speed,action,-7,8,0.028842060271951617,-0.19501630302309328,0.25480971618921217,False
active_return,route_soft_speed,action_minus_state,-7,8,-0.015338941919736813,-0.1697867989661952,0.1510151600239468,False
active_return,route_soft_speed,state,-6,8,0.03248167947676481,-0.11755110417947884,0.23718784435875653,False
active_return,route_soft_speed,action,-6,8,0.13110170108532804,-0.1453430479289733,0.44978374090957957,False
active_return,route_soft_speed,action_minus_state,-6,8,0.09862002160856322,-0.0786067622289164,0.26555142936716425,False
active_return,route_soft_speed,state,-5,8,0.7224382137132792,0.11471914845775116,1.4530512051656856,True
active_return,route_soft_speed,action,-5,8,0.5567109152450154,0.19551223708277324,0.9072004724211282,True
active_return,route_soft_speed,action_minus_state,-5,8,-0.16572729846826398,-0.7786375443051867,0.2615369145999432,False
active_return,route_soft_speed,state,-4,8,1.2741099353373553,0.6727613558456277,1.9859117572932186,True
active_return,route_soft_speed,action,-4,8,1.7835903206972699,1.280625366529221,2.3264003994672273,True
active_return,route_soft_speed,action_minus_state,-4,8,0.5094803853599145,-0.24768258728536854,1.2540960807285062,False
active_return,route_soft_speed,state,-3,8,3.8998943345212638,2.312186745168702,5.565089540903719,True
active_return,route_soft_speed,action,-3,8,3.494451198441288,2.5848669025902637,4.270040392726185,True
active_return,route_soft_speed,action_minus_state,-3,8,-0.40544313607997556,-1.4930798226631183,0.683850910370471,False
active_return,route_soft_speed,state,-2,8,0.21947841431175077,0.14310466883251016,0.2971731544823205,True
active_return,route_soft_speed,action,-2,8,1.8852770529823926,1.4604957138988348,2.151579550937276,True
active_return,route_soft_speed,action_minus_state,-2,8,1.6657986386706418,1.258402479941881,1.9433715786576693,True
active_return,route_soft_speed,state,-1,8,0.008670120596491679,-0.08822957260214993,0.0997698550578289,False
active_return,route_soft_speed,action,-1,8,1.2201046811863725,0.7046173566092184,1.6775175670089655,True
active_return,route_soft_speed,action_minus_state,-1,8,1.2114345605898809,0.7598043614413273,1.5768714193736941,True
active_return,route_soft_speed,state,0,8,-0.05319341517479133,-0.14399831952206119,0.025368182159373122,False
active_return,route_soft_speed,action,0,8,0.6058952742341508,0.1305745928716213,0.963279862421115,True
active_return,route_soft_speed,action_minus_state,0,8,0.6590886894089423,0.3219966408820224,0.9650610134899673,True
active_return,route_soft_speed,state,1,8,0.05715402854028151,-0.00845805846712816,0.1317561587169885,False
active_return,route_soft_speed,action,1,8,0.7803449500559569,0.40153175211351694,1.1972443948669975,True
active_return,route_soft_speed,action_minus_state,1,8,0.7231909215156754,0.39402861145111295,1.0713139131959908,True
active_return,route_soft_speed,state,2,8,0.12768483935956526,0.03900277245993037,0.21311282512665486,False
active_return,route_soft_speed,action,2,8,0.5789695444376373,0.06765544377748176,1.0404472364980104,True
active_return,route_soft_speed,action_minus_state,2,8,0.451284705078072,0.0024309908319824374,0.7989050736846621,True
active_return,route_soft_speed,state,3,8,0.07382728197156914,-0.025057575437183142,0.17111832389439702,False
active_return,route_soft_speed,action,3,8,0.7115441383239924,0.2855433557507149,1.0879400729425668,True
active_return,route_soft_speed,action_minus_state,3,8,0.6377168563524231,0.29453243905890353,0.9091600658339781,True
active_return,route_soft_speed,state,4,8,0.09127692004478656,-0.021501134549717953,0.2224883573268753,False
active_return,route_soft_speed,action,4,8,1.0563881391481191,0.6988784578405579,1.3805290970195965,True
active_return,route_soft_speed,action_minus_state,4,8,0.9651112191033326,0.7030278332561976,1.2007778423362145,True
active_return,route_soft_speed,state,5,8,0.39228619541177456,0.18086050230419387,0.5936748840562229,True
active_return,route_soft_speed,action,5,8,0.5270918680114406,-0.16009409927139392,1.2194809047734334,False
active_return,route_soft_speed,action_minus_state,5,8,0.1348056725996662,-0.49366559714086283,0.7604374098203137,False
active_return,route_soft_speed,state,6,8,0.909470361167735,0.13854172015717525,1.814314766374023,True
active_return,route_soft_speed,action,6,8,0.5037586307319248,-0.5857213503394071,1.6038622800028677,False
active_return,route_soft_speed,action_minus_state,6,8,-0.40571173043581016,-0.7608552712916231,-0.09380831166801273,True
active_return,entropy,state,-10,8,-0.020827966715677534,-0.11487341444661539,0.09663752005715376,False
active_return,entropy,action,-10,8,0.18024279840204277,0.0753010195266685,0.2939250337962758,False
active_return,entropy,action_minus_state,-10,8,0.20107076511772032,0.04389337868943201,0.36294510866575885,True
active_return,entropy,state,-9,8,-0.038808207009034514,-0.09624266431108489,0.025254822654283714,False
active_return,entropy,action,-9,8,0.18644828605576164,0.09492256113434505,0.27758376333149126,False
active_return,entropy,action_minus_state,-9,8,0.22525649306479617,0.09944806665213896,0.34018515275186106,True
active_return,entropy,state,-8,8,-0.04913480212093642,-0.08876863240874752,-0.00028175100885265034,False
active_return,entropy,action,-8,8,0.0020162742637888746,-0.12708421968679648,0.1813044197360424,False
active_return,entropy,action_minus_state,-8,8,0.0511510763847253,-0.058271183453214664,0.22629777825600011,False
active_return,entropy,state,-7,8,0.10877097584564846,-0.01226761413670344,0.2586887398982216,False
active_return,entropy,action,-7,8,-0.3687073587215933,-0.5671418583903773,-0.1792688295497184,True
active_return,entropy,action_minus_state,-7,8,-0.47747833456724176,-0.7136489642637744,-0.22810834328578924,True
active_return,entropy,state,-6,8,0.2508129611866407,0.031904861655567184,0.47019903312008654,True
active_return,entropy,action,-6,8,-0.8984601606978226,-1.4373266141323724,-0.42409200870921554,True
active_return,entropy,action_minus_state,-6,8,-1.1492731218844634,-1.668097550839944,-0.6779745840130925,True
active_return,entropy,state,-5,8,0.21420380764998742,-0.09479220420467487,0.47559864849235073,False
active_return,entropy,action,-5,8,-1.2429925972007398,-1.5594844122931515,-0.8682816580104896,True
active_return,entropy,action_minus_state,-5,8,-1.4571964048507275,-1.8612884869790598,-0.9831171523083041,True
active_return,entropy,state,-4,8,-0.3428393056690444,-1.0510210316177786,0.36724461457632146,False
active_return,entropy,action,-4,8,-1.2788577860663377,-1.8419408677667883,-0.7889227702237745,True
active_return,entropy,action_minus_state,-4,8,-0.9360184803972931,-1.6437747804013312,-0.18273204738134513,True
active_return,entropy,state,-3,8,-2.9730994258246213,-3.3628279382928303,-2.5827062627047908,True
active_return,entropy,action,-3,8,-0.5608971730875105,-0.8694301805640836,-0.2589673915276583,True
active_return,entropy,action_minus_state,-3,8,2.412202252737111,1.9754916154374111,2.848841349073336,True
active_return,entropy,state,-2,8,-3.1733150273812134,-3.39417626507816,-2.947031642491874,True
active_return,entropy,action,-2,8,-0.5203312839459083,-0.687601420759339,-0.32697543224684184,True
active_return,entropy,action_minus_state,-2,8,2.6529837434353043,2.4214786394685808,2.8724095369545655,True
active_return,entropy,state,-1,8,-3.662021401912406,-3.943078413314421,-3.3866628867267816,True
active_return,entropy,action,-1,8,-0.9409191045485548,-1.1981195056589096,-0.6445832864520857,True
active_return,entropy,action_minus_state,-1,8,2.721102297363852,2.43420427957989,2.965232040126987,True
active_return,entropy,state,0,8,-3.646858019556487,-3.964133643815458,-3.355485532218639,True
active_return,entropy,action,0,8,-1.4905082430770658,-1.6835033160928161,-1.2585420185723286,True
active_return,entropy,action_minus_state,0,8,2.1563497764794213,1.917574775043058,2.386052104484513,True
active_return,entropy,state,1,8,-3.6033421512190724,-3.858266859807261,-3.3810453659372857,True
active_return,entropy,action,1,8,-1.4482829134432282,-1.6945926862359917,-1.169232805977734,True
active_return,entropy,action_minus_state,1,8,2.1550592377758444,1.853835253857428,2.4630891500087064,True
active_return,entropy,state,2,8,-3.481956399473633,-3.7575461022203376,-3.161708531411066,True
active_return,entropy,action,2,8,-1.142421299624952,-1.3414064681121787,-0.9439647650307047,True
active_return,entropy,action_minus_state,2,8,2.339535099848681,1.9802468900565784,2.695774912416965,True
active_return,entropy,state,3,8,-3.474081892456676,-3.6918120114755424,-3.226042682020485,True
active_return,entropy,action,3,8,-1.439549161702688,-1.5976443767629152,-1.242536810582741,True
active_return,entropy,action_minus_state,3,8,2.034532730753988,1.6597090414569176,2.444903052107255,True
active_return,entropy,state,4,8,-3.060750271266684,-3.439772136706644,-2.6932508721290436,True
active_return,entropy,action,4,8,-2.628672181354307,-2.9725623547887,-2.316204191976612,True
active_return,entropy,action_minus_state,4,8,0.432078089912377,-0.08440142347156974,0.9286824522279604,False
active_return,entropy,state,5,8,-1.9582675515729429,-2.49521952021511,-1.469569687613462,True
active_return,entropy,action,5,8,-2.471554424271549,-2.883927404626569,-2.0549408586597164,True
active_return,entropy,action_minus_state,5,8,-0.5132868726986061,-1.0674191030654905,0.03478445957975414,False
active_return,entropy,state,6,8,-1.0112846070944703,-1.6738133981944265,-0.39492681966845866,True
active_return,entropy,action,6,8,-2.0852603660098783,-2.4718921495820627,-1.7222326303456483,True
active_return,entropy,action_minus_state,6,8,-1.0739757589154082,-1.741152919384576,-0.38867430538166675,True
active_return,top1_mass,state,-10,8,0.022916082404863522,-0.11477439935862978,0.13461679301908375,False
active_return,top1_mass,action,-10,8,-0.07053237856356667,-0.25061061390524353,0.15771614577608023,False
active_return,top1_mass,action_minus_state,-10,8,-0.09344846096843018,-0.3723503285397585,0.28351465601052345,False
active_return,top1_mass,state,-9,8,0.05103317671637338,-0.02680158936891751,0.12432951570319017,False
active_return,top1_mass,action,-9,8,-0.11224019261543781,-0.46288564762081,0.18696948709122363,False
active_return,top1_mass,action_minus_state,-9,8,-0.1632733693318112,-0.5123808668941022,0.150773036528799,False
active_return,top1_mass,state,-8,8,0.04666930026736167,0.0015102498677221875,0.09063718789298075,False
active_return,top1_mass,action,-8,8,-0.15055636558531132,-0.33878991796910624,0.018325974239761365,False
active_return,top1_mass,action_minus_state,-8,8,-0.19722566585267298,-0.40778237209423757,0.0003661861728822807,False
active_return,top1_mass,state,-7,8,-0.12061855938859858,-0.27751824462393726,0.026870136243605004,False
active_return,top1_mass,action,-7,8,0.33332893676431574,0.07460283238454388,0.625501009614421,True
active_return,top1_mass,action_minus_state,-7,8,0.45394749615291435,0.08118240705481157,0.8428578699272583,True
active_return,top1_mass,state,-6,8,-0.30492659523525256,-0.5534828247782079,-0.06604063200767152,True
active_return,top1_mass,action,-6,8,1.8333173443069302,0.9763319569692326,2.640894365952545,True
active_return,top1_mass,action_minus_state,-6,8,2.138243939542183,1.102721097890827,3.1489066981599145,True
active_return,top1_mass,state,-5,8,-0.2527743691903599,-0.5764454288178192,0.1587444298976812,False
active_return,top1_mass,action,-5,8,2.166665050750169,1.5513058791086027,2.7563441612482986,True
active_return,top1_mass,action_minus_state,-5,8,2.419439419940529,1.6599045677520368,3.1597057150840016,True
active_return,top1_mass,state,-4,8,0.3027945305416172,-0.44296654247794964,1.0690489838462858,False
active_return,top1_mass,action,-4,8,2.469717094689608,1.8618763934159797,3.1030247565205498,True
active_return,top1_mass,action_minus_state,-4,8,2.1669225641479906,1.0741474671551952,3.3117734627462743,True
active_return,top1_mass,state,-3,8,3.0729312110939,2.719063734870234,3.4293513907757647,True
active_return,top1_mass,action,-3,8,1.3043169751366235,0.9458657281916812,1.6559598097921018,True
active_return,top1_mass,action_minus_state,-3,8,-1.7686142359572767,-2.1833861448894294,-1.3592766252530082,True
active_return,top1_mass,state,-2,8,3.253036299840193,3.0364674737547275,3.4571324224007154,True
active_return,top1_mass,action,-2,8,1.4648396921717017,1.188073314424421,1.730772286162129,True
active_return,top1_mass,action_minus_state,-2,8,-1.7881966076684912,-2.0652214831024174,-1.4908307280457824,True
active_return,top1_mass,state,-1,8,3.595747116564159,3.3289414418612995,3.8838772501166905,True
active_return,top1_mass,action,-1,8,1.5131239144365634,1.0562637330619637,1.8574398710069626,True
active_return,top1_mass,action_minus_state,-1,8,-2.082623202127596,-2.4772544447774028,-1.7736831202036207,True
active_return,top1_mass,state,0,8,3.564277033589228,3.2937664216092597,3.8723989902001783,True
active_return,top1_mass,action,0,8,2.1368864500301026,1.7839103104683083,2.5054054038420723,True
active_return,top1_mass,action_minus_state,0,8,-1.4273905835591254,-1.8294032586725157,-0.9763062635145637,True
active_return,top1_mass,state,1,8,3.43819253072454,3.2240931775695647,3.6956158763330547,True
active_return,top1_mass,action,1,8,1.9521879705703045,1.4849343232390768,2.402684526927096,True
active_return,top1_mass,action_minus_state,1,8,-1.486004560154235,-1.9110048357075466,-1.048714574016607,True
active_return,top1_mass,state,2,8,3.1459078788610144,2.855462651752648,3.3987924384618067,True
active_return,top1_mass,action,2,8,1.0899633028366784,0.7339526835665487,1.4437989806803166,True
active_return,top1_mass,action_minus_state,2,8,-2.055944576024337,-2.538188900043388,-1.6021130478129542,True
active_return,top1_mass,state,3,8,3.0167767587846472,2.7094242245378095,3.289695005404508,True
active_return,top1_mass,action,3,8,1.4148354762945008,1.1754954743438286,1.691697935633438,True
active_return,top1_mass,action_minus_state,3,8,-1.601941282490146,-2.03076276671469,-1.176874646018633,True
active_return,top1_mass,state,4,8,2.6478489487723245,2.283392925180039,3.0180360917942766,True
active_return,top1_mass,action,4,8,2.267492523039386,1.8194413250847705,2.6678580858407543,True
active_return,top1_mass,action_minus_state,4,8,-0.3803564257329384,-0.9256038390589243,0.12322796408038077,False
active_return,top1_mass,state,5,8,1.741420411058023,1.2658021413535772,2.2100948711916177,True
active_return,top1_mass,action,5,8,1.7097264791188886,1.1636721304691522,2.250221392127365,True
active_return,top1_mass,action_minus_state,5,8,-0.03169393193913431,-0.6750518297841719,0.5911751018125484,False
active_return,top1_mass,state,6,8,0.8749022751394542,0.3582530285870604,1.426956671295805,True
active_return,top1_mass,action,6,8,1.271163363728503,1.0122140906465598,1.5844470471152108,True
active_return,top1_mass,action_minus_state,6,8,0.3962610885890489,-0.19755620575377966,0.9152548162178102,False
active_return,route_recurrence,state,-10,8,-0.012170492824428846,-0.06990160259215708,0.03944600665407835,False
active_return,route_recurrence,action,-10,8,-0.12382015810164475,-0.4163373517860966,0.1277201998051679,False
active_return,route_recurrence,action_minus_state,-10,8,-0.11164966527721587,-0.3499394361869323,0.09613220593911805,False
active_return,route_recurrence,state,-9,8,-0.018602323050157972,-0.13410750293282853,0.06551342724227514,False
active_return,route_recurrence,action,-9,8,0.032408888084580284,-0.23396150241359057,0.22059345000796507,False
active_return,route_recurrence,action_minus_state,-9,8,0.05101121113473827,-0.10658380324129017,0.17273982900395848,False
active_return,route_recurrence,state,-8,8,0.07684917443613357,0.044408107487010885,0.11297159881501065,False
active_return,route_recurrence,action,-8,8,0.16510746698352918,0.057262965510827074,0.2758119285704125,False
active_return,route_recurrence,action_minus_state,-8,8,0.08825829254739559,-0.0026468440111144524,0.18971946321079,False
active_return,route_recurrence,state,-7,8,-0.04607635856154674,-0.16622015386415012,0.06188626354303116,False
active_return,route_recurrence,action,-7,8,-0.07369619696646473,-0.28250237807488043,0.15365330649326034,False
active_return,route_recurrence,action_minus_state,-7,8,-0.02761983840491798,-0.1961215797934555,0.1538153414799756,False
active_return,route_recurrence,state,-6,8,-0.04095402266308325,-0.2537936254358091,0.130413630750961,False
active_return,route_recurrence,action,-6,8,-0.17376713677632222,-0.5152358105554046,0.11824175764409414,False
active_return,route_recurrence,action_minus_state,-6,8,-0.13281311411323898,-0.3107960172033444,0.051327161162668264,False
active_return,route_recurrence,state,-5,8,-0.7353123600403864,-1.552362357055045,-0.08084689873658171,True
active_return,route_recurrence,action,-5,8,-0.5963626443134289,-0.9803098547454079,-0.18000545460433448,True
active_return,route_recurrence,action_minus_state,-5,8,0.13894971572695755,-0.2794354640474112,0.7555112729259826,False
active_return,route_recurrence,state,-4,8,-1.3047256383600163,-2.117012115546668,-0.5593456388303409,True
active_return,route_recurrence,action,-4,8,-1.8247326446499719,-2.277772218919973,-1.409593163883375,True
active_return,route_recurrence,action_minus_state,-4,8,-0.5200070062899557,-1.2204978936804127,0.2966777283627433,False
active_return,route_recurrence,state,-3,8,-4.085724424153361,-5.89254956554184,-2.3060956239625128,True
active_return,route_recurrence,action,-3,8,-3.003529447801779,-3.4577511316585943,-2.4147675787637484,True
active_return,route_recurrence,action_minus_state,-3,8,1.0821949763515821,-0.5024797232015317,2.4904663066158155,False
active_return,route_recurrence,state,-2,8,-0.2520241711260861,-0.32904286356629703,-0.16090943004818795,True
active_return,route_recurrence,action,-2,8,-2.049225670842923,-2.294137424877761,-1.6885962070806353,True
active_return,route_recurrence,action_minus_state,-2,8,-1.7972014997168364,-2.046458200055201,-1.4225431792453342,True
active_return,route_recurrence,state,-1,8,-0.02982089675113584,-0.1132414504075703,0.05993523294163233,False
active_return,route_recurrence,action,-1,8,-1.347087391937019,-1.8036985141139215,-0.8401994712016075,True
active_return,route_recurrence,action_minus_state,-1,8,-1.3172664951858835,-1.693283080737077,-0.9132608500341141,True
active_return,route_recurrence,state,0,8,0.03538659566070536,-0.04044062121051605,0.12013481020005241,False
active_return,route_recurrence,action,0,8,-0.6987442643942876,-1.0531964850794417,-0.2401527388071293,True
active_return,route_recurrence,action_minus_state,0,8,-0.734130860054993,-1.019113020484273,-0.4270993396611146,True
active_return,route_recurrence,state,1,8,-0.08092554216017911,-0.1546385247650401,-0.012268898909393235,False
active_return,route_recurrence,action,1,8,-0.8828887062424787,-1.2981902643347534,-0.47380591847045306,True
active_return,route_recurrence,action_minus_state,1,8,-0.8019631640822996,-1.1639880505315467,-0.44384141212180594,True
active_return,route_recurrence,state,2,8,-0.1552688084148436,-0.23446308729637444,-0.07019226116216933,False
active_return,route_recurrence,action,2,8,-0.670322179564512,-1.1229541603238231,-0.21839625376062405,True
active_return,route_recurrence,action_minus_state,2,8,-0.5150533711496684,-0.9040580300433707,-0.08070560234607384,True
active_return,route_recurrence,state,3,8,-0.09850004761070787,-0.18759824868898128,0.01729624986662713,False
active_return,route_recurrence,action,3,8,-0.810264397739743,-1.1841975015169877,-0.40831527796343176,True
active_return,route_recurrence,action_minus_state,3,8,-0.7117643501290352,-1.0096405472586607,-0.3595714898080547,True
active_return,route_recurrence,state,4,8,-0.11689290421133056,-0.24400398779679489,-0.004137805823619637,False
active_return,route_recurrence,action,4,8,-1.1742725608808433,-1.5112278274396926,-0.8382182307121464,True
active_return,route_recurrence,action_minus_state,4,8,-1.0573796566695126,-1.2935868106709434,-0.8113053141360586,True
active_return,route_recurrence,state,5,8,-0.43417286234295116,-0.629551598468196,-0.21874148453721975,True
active_return,route_recurrence,action,5,8,-0.6155614829631547,-1.2552722119848487,0.03825097489794908,False
active_return,route_recurrence,action_minus_state,5,8,-0.18138862062020364,-0.7927978721699921,0.4736035392143306,False
active_return,route_recurrence,state,6,8,-0.9793127762453666,-1.9265608943368955,-0.1284162502803116,True
active_return,route_recurrence,action,6,8,-0.5909315377648804,-1.7872217716228689,0.5057323350282052,False
active_return,route_recurrence,action_minus_state,6,8,0.3883812384804862,0.07956294855641906,0.7188997530615427,True
stagnation_core,route_speed,state,-10,11,-0.38247691026181924,-0.5715865532893694,-0.17062957003317977,True
stagnation_core,route_speed,action,-10,11,-0.28885661200016305,-0.5056224646602158,0.011583688806551189,False
stagnation_core,route_speed,action_minus_state,-10,11,0.09362029826165609,-0.13478588706928743,0.28559289004088595,False
stagnation_core,route_speed,state,-9,11,0.06948589532749741,-0.13314047859705003,0.2722246865374246,False
stagnation_core,route_speed,action,-9,11,0.40109928909706216,0.15218463525778939,0.6438781934465904,True
stagnation_core,route_speed,action_minus_state,-9,11,0.33161339376956467,0.1266287746736076,0.5761026634544638,True
stagnation_core,route_speed,state,-8,11,0.7148991237499032,0.3603769431310932,1.0476007747838247,True
stagnation_core,route_speed,action,-8,11,-0.02992249451832443,-0.1478975809514469,0.10812021560403955,False
stagnation_core,route_speed,action_minus_state,-8,11,-0.7448216182682277,-1.1293158083097363,-0.37629670863913944,True
stagnation_core,route_speed,state,-7,11,-0.40190810881558137,-0.6569108155984718,-0.13230939531739358,True
stagnation_core,route_speed,action,-7,11,-0.08232018257857494,-0.29822868329579283,0.13277370551232373,False
stagnation_core,route_speed,action_minus_state,-7,11,0.3195879262370065,0.017203955368000564,0.5691779287522277,True
stagnation_core,route_speed,state,-6,11,-0.46824432655553855,-0.7791410936297821,-0.03686759787665817,True
stagnation_core,route_speed,action,-6,11,0.009633081602159055,-0.2237718951644994,0.2657972700301628,False
stagnation_core,route_speed,action_minus_state,-6,11,0.4778774081576975,0.18603335415856148,0.7481655008678256,True
stagnation_core,route_speed,state,-5,11,-0.687974878182337,-1.081152383875302,-0.2062722927215571,True
stagnation_core,route_speed,action,-5,11,-0.5301677542116204,-0.7831843434092979,-0.2717019906866743,True
stagnation_core,route_speed,action_minus_state,-5,11,0.15780712397071667,-0.14558111492192058,0.46203446276034116,False
stagnation_core,route_speed,state,-4,11,-0.7758468751283509,-0.9801740903645793,-0.5122949414362864,True
stagnation_core,route_speed,action,-4,11,-0.46577488749372176,-0.5905937902297492,-0.35415050833849865,True
stagnation_core,route_speed,action_minus_state,-4,11,0.3100719876346293,0.051065712892898414,0.5042990094394848,True
stagnation_core,route_speed,state,-3,11,-0.5226797983882245,-0.62452865661838,-0.4282001529475054,True
stagnation_core,route_speed,action,-3,11,-0.930676657563474,-1.2228335192414292,-0.6641834073650132,True
stagnation_core,route_speed,action_minus_state,-3,11,-0.4079968591752495,-0.7158202661233243,-0.17391397312475207,True
stagnation_core,route_speed,state,-2,11,-0.66554629640269,-0.823971235729969,-0.5001649575753969,True
stagnation_core,route_speed,action,-2,11,-0.9351122830112104,-1.1018938001378904,-0.7374369325521761,True
stagnation_core,route_speed,action_minus_state,-2,11,-0.26956598660852055,-0.48170887799226436,-0.09552538229027636,True
stagnation_core,route_speed,state,-1,11,-0.7537274036320095,-0.8859504988111317,-0.6047348546436873,True
stagnation_core,route_speed,action,-1,11,-0.829772772664451,-0.9730860647267079,-0.6920566984656106,True
stagnation_core,route_speed,action_minus_state,-1,11,-0.07604536903244143,-0.33496187699082236,0.1326945150023775,False
stagnation_core,route_speed,state,0,11,-0.555715959916526,-0.6948810369850413,-0.4015388206792491,True
