fold,suite,seed,reference_cap,method,calibration,alpha,scope,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.03,seen,560,23,537,23,14,1.0,0.0260707635009311,0.6216216216216216,0.9869646182495344,0.6217391304347827,16.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.03,unseen,1200,2,1198,2,387,1.0,0.32303839732888145,0.005141388174807198,0.8384808013355592,0.5166666666666666,14.5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,seen,560,23,537,23,36,1.0,0.0670391061452514,0.3898305084745763,0.9664804469273743,0.5927536231884059,16.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.05,unseen,1200,2,1198,2,391,1.0,0.32637729549248745,0.005089058524173028,0.8368113522537562,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.1,seen,560,23,537,23,93,1.0,0.17318435754189945,0.19827586206896552,0.9134078212290503,0.5449275362318842,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.1,unseen,1200,2,1198,2,408,1.0,0.34056761268781305,0.004878048780487805,0.8297161936560935,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.15,seen,560,23,537,23,118,1.0,0.21973929236499068,0.16312056737588654,0.8901303538175047,0.527536231884058,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.15,unseen,1200,2,1198,2,417,1.0,0.34808013355592654,0.00477326968973747,0.8259599332220368,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.2,seen,560,23,537,23,134,1.0,0.24953445065176907,0.1464968152866242,0.8752327746741154,0.5043478260869565,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,episode,0.2,unseen,1200,2,1198,2,421,1.0,0.35141903171953254,0.004728132387706856,0.8242904841402338,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.01,seen,560,23,537,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.01,unseen,1200,2,1198,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.03,seen,560,23,537,20,5,0.8695652173913043,0.00931098696461825,0.8,0.930127115213343,0.6927536231884059,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.03,unseen,1200,2,1198,2,381,1.0,0.31803005008347246,0.005221932114882507,0.8409849749582637,0.5333333333333333,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,seen,560,23,537,21,5,0.9130434782608695,0.00931098696461825,0.8076923076923077,0.9518662456481257,0.6724637681159421,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.05,unseen,1200,2,1198,2,381,1.0,0.31803005008347246,0.005221932114882507,0.8409849749582637,0.5333333333333333,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.1,seen,560,23,537,23,22,1.0,0.040968342644320296,0.5111111111111111,0.9795158286778398,0.6144927536231884,16.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.1,unseen,1200,2,1198,2,390,1.0,0.32554257095158595,0.00510204081632653,0.837228714524207,0.5,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.15,seen,560,23,537,23,78,1.0,0.1452513966480447,0.22772277227722773,0.9273743016759777,0.5565217391304349,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.15,unseen,1200,2,1198,2,407,1.0,0.3397328881469115,0.004889975550122249,0.8301335559265443,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.2,seen,560,23,537,23,99,1.0,0.18435754189944134,0.1885245901639344,0.9078212290502793,0.5391304347826087,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,task_init,0.2,unseen,1200,2,1198,2,410,1.0,0.34223706176961605,0.0048543689320388345,0.828881469115192,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.01,seen,560,23,537,19,7,0.8260869565217391,0.01303538175046555,0.7307692307692307,0.9065257873856368,0.7289855072463769,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.01,unseen,1200,2,1198,2,385,1.0,0.32136894824707846,0.00516795865633075,0.8393155258764607,0.5166666666666666,14.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.03,seen,560,23,537,19,24,0.8260869565217391,0.0446927374301676,0.4418604651162791,0.8906971095457858,0.710144927536232,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.03,unseen,1200,2,1198,2,386,1.0,0.32220367278797996,0.005154639175257732,0.83889816360601,0.5,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.05,seen,560,23,537,20,59,0.8695652173913043,0.10986964618249534,0.25316455696202533,0.8798477856044045,0.682608695652174,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.05,unseen,1200,2,1198,2,389,1.0,0.32470784641068445,0.005115089514066497,0.8376460767946577,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.1,seen,560,23,537,21,87,0.9130434782608695,0.16201117318435754,0.19444444444444445,0.875516152538256,0.6681159420289856,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.1,unseen,1200,2,1198,2,393,1.0,0.3280467445742905,0.005063291139240506,0.8359766277128547,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.15,seen,560,23,537,21,97,0.9130434782608695,0.18063314711359404,0.17796610169491525,0.8662051655736378,0.6608695652173914,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.15,unseen,1200,2,1198,2,395,1.0,0.3297161936560935,0.005037783375314861,0.8351419031719532,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.2,seen,560,23,537,23,113,1.0,0.21042830540037244,0.16911764705882354,0.8947858472998138,0.6333333333333334,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,episode,0.2,unseen,1200,2,1198,2,403,1.0,0.3363939899833055,0.0049382716049382715,0.8318030050083473,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.01,seen,560,23,537,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.01,unseen,1200,2,1198,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.03,seen,560,23,537,18,3,0.782608695652174,0.00558659217877095,0.8571428571428571,0.8885110517367014,0.7391304347826085,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.03,unseen,1200,2,1198,2,381,1.0,0.31803005008347246,0.005221932114882507,0.8409849749582637,0.5166666666666666,14.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.05,seen,560,23,537,19,14,0.8260869565217391,0.0260707635009311,0.5757575757575758,0.900008096510404,0.717391304347826,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.05,unseen,1200,2,1198,2,386,1.0,0.32220367278797996,0.005154639175257732,0.83889816360601,0.5166666666666666,14.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.1,seen,560,23,537,20,53,0.8695652173913043,0.09869646182495345,0.273972602739726,0.8854343777831754,0.6840579710144928,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.1,unseen,1200,2,1198,2,388,1.0,0.32387312186978295,0.005128205128205128,0.8380634390651085,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.15,seen,560,23,537,21,70,0.9130434782608695,0.1303538175046555,0.23076923076923078,0.8913448303781071,0.6710144927536232,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.15,unseen,1200,2,1198,2,390,1.0,0.32554257095158595,0.00510204081632653,0.837228714524207,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.2,seen,560,23,537,21,84,0.9130434782608695,0.1564245810055866,0.2,0.8783094486276415,0.6695652173913044,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,task_init,0.2,unseen,1200,2,1198,2,393,1.0,0.3280467445742905,0.005063291139240506,0.8359766277128547,0.4833333333333333,13.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.01,seen,560,23,537,18,4,0.782608695652174,0.0074487895716946,0.8181818181818182,0.8875799530402396,0.7536231884057972,21.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.01,unseen,1200,2,1198,2,25,1.0,0.020868113522537562,0.07407407407407407,0.9895659432387313,0.6833333333333333,19.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.03,seen,560,23,537,19,27,0.8260869565217391,0.05027932960893855,0.41304347826086957,0.8879038134564003,0.6478260869565218,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.03,unseen,1200,2,1198,2,119,1.0,0.0993322203672788,0.01652892561983471,0.9503338898163606,0.6833333333333333,19.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.05,seen,560,23,537,19,35,0.8260869565217391,0.06517690875232775,0.35185185185185186,0.8804550238847058,0.6347826086956522,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.05,unseen,1200,2,1198,2,174,1.0,0.14524207011686144,0.011363636363636364,0.9273789649415692,0.6333333333333333,18.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.1,seen,560,23,537,19,51,0.8260869565217391,0.09497206703910614,0.2714285714285714,0.8655574447413166,0.6275362318840579,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.1,unseen,1200,2,1198,2,259,1.0,0.21619365609348914,0.007662835249042145,0.8919031719532554,0.5333333333333333,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.15,seen,560,23,537,19,76,0.8260869565217391,0.14152700186219738,0.2,0.8422799773297709,0.6101449275362318,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.15,unseen,1200,2,1198,2,346,1.0,0.2888146911519199,0.005747126436781609,0.8555926544240401,0.5166666666666666,14.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.2,seen,560,23,537,19,96,0.8260869565217391,0.1787709497206704,0.16521739130434782,0.8236580034005344,0.5753623188405796,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,episode,0.2,unseen,1200,2,1198,2,418,1.0,0.34891485809682804,0.004761904761904762,0.825542570951586,0.5166666666666666,14.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.01,seen,560,23,537,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.01,unseen,1200,2,1198,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.03,seen,560,23,537,18,1,0.782608695652174,0.00186219739292365,0.9473684210526315,0.8903732491296251,0.8231884057971015,23.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.03,unseen,1200,2,1198,2,8,1.0,0.00667779632721202,0.2,0.996661101836394,0.7666666666666667,22.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.05,seen,560,23,537,18,4,0.782608695652174,0.0074487895716946,0.8181818181818182,0.8875799530402396,0.7565217391304349,21.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.05,unseen,1200,2,1198,2,20,1.0,0.01669449081803005,0.09090909090909091,0.991652754590985,0.6833333333333333,19.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.1,seen,560,23,537,19,27,0.8260869565217391,0.05027932960893855,0.41304347826086957,0.8879038134564003,0.6478260869565218,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.1,unseen,1200,2,1198,2,119,1.0,0.0993322203672788,0.01652892561983471,0.9503338898163606,0.6833333333333333,19.5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.15,seen,560,23,537,19,32,0.8260869565217391,0.0595903165735568,0.37254901960784315,0.8832483199740913,0.6405797101449275,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.15,unseen,1200,2,1198,2,143,1.0,0.11936560934891485,0.013793103448275862,0.9403171953255426,0.6333333333333333,18.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.2,seen,560,23,537,19,43,0.8260869565217391,0.08007448789571694,0.3064516129032258,0.8730062343130112,0.6304347826086957,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,task_init,0.2,unseen,1200,2,1198,2,227,1.0,0.18948247078464106,0.008733624454148471,0.9052587646076795,0.5333333333333333,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.01,seen,560,23,537,23,41,1.0,0.07635009310986965,0.359375,0.9618249534450651,0.6086956521739131,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.01,unseen,1200,2,1198,2,511,1.0,0.4265442404006678,0.003898635477582846,0.7867278797996661,0.3833333333333333,10.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.03,seen,560,23,537,23,51,1.0,0.09497206703910614,0.3108108108108108,0.952513966480447,0.591304347826087,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.03,unseen,1200,2,1198,2,712,1.0,0.5943238731218697,0.0028011204481792717,0.7028380634390652,0.3833333333333333,10.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.05,seen,560,23,537,23,60,1.0,0.11173184357541899,0.27710843373493976,0.9441340782122905,0.5521739130434784,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.05,unseen,1200,2,1198,2,843,1.0,0.7036727879799666,0.002366863905325444,0.6481636060100167,0.3666666666666667,10.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.1,seen,560,23,537,23,86,1.0,0.1601489757914339,0.21100917431192662,0.9199255121042831,0.5347826086956522,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.1,unseen,1200,2,1198,2,1006,1.0,0.8397328881469115,0.001984126984126984,0.5801335559265443,0.3666666666666667,10.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.15,seen,560,23,537,23,107,1.0,0.19925512104283055,0.17692307692307693,0.9003724394785847,0.48260869565217396,12.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.15,unseen,1200,2,1198,2,1053,1.0,0.8789649415692822,0.0018957345971563982,0.5605175292153589,0.31666666666666665,8.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.2,seen,560,23,537,23,138,1.0,0.2569832402234637,0.14285714285714285,0.8715083798882681,0.4521739130434784,11.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,episode,0.2,unseen,1200,2,1198,2,1098,1.0,0.9165275459098498,0.0018181818181818182,0.5417362270450752,0.31666666666666665,8.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.01,seen,560,23,537,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.01,unseen,1200,2,1198,0,0,0.0,0.0,,0.5,1.0,
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.03,seen,560,23,537,21,22,0.9130434782608695,0.040968342644320296,0.4883720930232558,0.9360375678082746,0.710144927536232,18.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.03,unseen,1200,2,1198,2,84,1.0,0.07011686143572621,0.023255813953488372,0.9649415692821369,0.65,18.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.05,seen,560,23,537,23,30,1.0,0.055865921787709494,0.4339622641509434,0.9720670391061452,0.6217391304347827,15.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.05,unseen,1200,2,1198,2,343,1.0,0.2863105175292154,0.005797101449275362,0.8568447412353923,0.5666666666666667,16.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.1,seen,560,23,537,23,41,1.0,0.07635009310986965,0.359375,0.9618249534450651,0.6057971014492755,14.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.1,unseen,1200,2,1198,2,548,1.0,0.4574290484140234,0.0036363636363636364,0.7712854757929883,0.3833333333333333,10.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.15,seen,560,23,537,23,49,1.0,0.09124767225325885,0.3194444444444444,0.9543761638733705,0.5985507246376812,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.15,unseen,1200,2,1198,2,681,1.0,0.5684474123539232,0.0029282576866764276,0.7157762938230384,0.3833333333333333,10.5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.2,seen,560,23,537,23,60,1.0,0.11173184357541899,0.27710843373493976,0.9441340782122905,0.5623188405797103,13.0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,task_init,0.2,unseen,1200,2,1198,2,838,1.0,0.6994991652754591,0.002380952380952381,0.6502504173622705,0.3666666666666667,10.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.01,seen,560,42,518,29,7,0.6904761904761905,0.013513513513513514,0.8055555555555556,0.8384813384813384,0.7687728937728938,33.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.01,unseen,1200,49,1151,30,15,0.6122448979591837,0.013032145960034752,0.6666666666666666,0.7996063759995745,0.8324175824175823,35.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.03,seen,560,42,518,35,10,0.8333333333333334,0.019305019305019305,0.7777777777777778,0.9070141570141571,0.7037545787545787,32.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.03,unseen,1200,49,1151,38,23,0.7755102040816326,0.01998262380538662,0.6229508196721312,0.877763790138123,0.7786499215070645,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.05,seen,560,42,518,37,13,0.8809523809523809,0.025096525096525095,0.74,0.9279279279279279,0.6401098901098903,31.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.05,unseen,1200,49,1151,41,31,0.8367346938775511,0.02693310165073849,0.5694444444444444,0.9049007961134062,0.7350863422291994,32.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.1,seen,560,42,518,41,45,0.9761904761904762,0.08687258687258688,0.47674418604651164,0.9446589446589447,0.4546703296703298,28.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.1,unseen,1200,49,1151,45,44,0.9183673469387755,0.038227628149435276,0.5056179775280899,0.94006985939467,0.6726844583987441,30.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.15,seen,560,42,518,42,93,1.0,0.17953667953667954,0.3111111111111111,0.9102316602316602,0.3269230769230769,9.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.15,unseen,1200,49,1151,48,64,0.9795918367346939,0.05560382276281494,0.42857142857142855,0.9619940069859395,0.5788854003139717,29.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.2,seen,560,42,518,42,109,1.0,0.21042471042471042,0.2781456953642384,0.8947876447876448,0.2957875457875458,9.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,episode,0.2,unseen,1200,49,1151,49,93,1.0,0.08079930495221546,0.34507042253521125,0.9596003475238922,0.5584772370486657,29.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.03,seen,560,42,518,25,4,0.5952380952380952,0.007722007722007722,0.8620689655172413,0.7937580437580438,0.8099816849816849,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.03,unseen,1200,49,1151,18,7,0.3673469387755102,0.006081668114682885,0.72,0.6806326353304136,0.8983516483516485,35.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.05,seen,560,42,518,25,6,0.5952380952380952,0.011583011583011582,0.8064516129032258,0.7918275418275419,0.804029304029304,33.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.05,unseen,1200,49,1151,21,10,0.42857142857142855,0.008688097306689836,0.6774193548387096,0.7099416656323694,0.8740188383045526,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.1,seen,560,42,518,31,7,0.7380952380952381,0.013513513513513514,0.8157894736842105,0.8622908622908623,0.7568681318681318,33.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.1,unseen,1200,49,1151,32,20,0.6530612244897959,0.01737619461337967,0.6153846153846154,0.817842514938208,0.8284929356357927,35.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.15,seen,560,42,518,37,12,0.8809523809523809,0.023166023166023165,0.7551020408163265,0.9288931788931789,0.6414835164835165,31.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.15,unseen,1200,49,1151,39,28,0.7959183673469388,0.02432667245873154,0.582089552238806,0.8857958474441037,0.7554945054945055,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.2,seen,560,42,518,38,29,0.9047619047619048,0.055984555984555984,0.5671641791044776,0.9243886743886743,0.5796703296703297,31.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,task_init,0.2,unseen,1200,49,1151,44,39,0.8979591836734694,0.03388357949609035,0.5301204819277109,0.9320378020886896,0.7017268445839875,32.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.01,seen,560,42,518,26,9,0.6190476190476191,0.017374517374517374,0.7428571428571429,0.8008365508365508,0.7953296703296703,33.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.01,unseen,1200,49,1151,22,12,0.4489795918367347,0.010425716768027803,0.6470588235294118,0.7192769375343535,0.8649921507064364,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.03,seen,560,42,518,33,25,0.7857142857142857,0.04826254826254826,0.5689655172413793,0.8687258687258687,0.6387362637362637,32.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.03,unseen,1200,49,1151,29,26,0.5918367346938775,0.022589052997393572,0.5272727272727272,0.784623840848242,0.815149136577708,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.05,seen,560,42,518,36,40,0.8571428571428571,0.07722007722007722,0.47368421052631576,0.88996138996139,0.4656593406593406,8.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.05,unseen,1200,49,1151,35,73,0.7142857142857143,0.0634231103388358,0.32407407407407407,0.8254313019734393,0.782574568288854,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.1,seen,560,42,518,40,60,0.9523809523809523,0.11583011583011583,0.4,0.9182754182754183,0.2999084249084249,8.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.1,unseen,1200,49,1151,38,140,0.7755102040816326,0.12163336229365769,0.21348314606741572,0.8269384208939875,0.7578492935635793,33.5
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.15,seen,560,42,518,42,84,1.0,0.16216216216216217,0.3333333333333333,0.9189189189189189,0.26510989010989006,7.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.15,unseen,1200,49,1151,47,479,0.9591836734693877,0.4161598609904431,0.08935361216730038,0.7715119062394723,0.6397174254317112,32.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.2,seen,560,42,518,42,116,1.0,0.22393822393822393,0.26582278481012656,0.888030888030888,0.25045787545787546,7.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,episode,0.2,unseen,1200,49,1151,47,602,0.9591836734693877,0.5230234578627281,0.0724191063174114,0.7180801078033299,0.6051805337519622,31.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.01,seen,560,42,518,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.01,unseen,1200,49,1151,0,0,0.0,0.0,,0.5,1.0,
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.03,seen,560,42,518,25,5,0.5952380952380952,0.009652509652509652,0.8333333333333334,0.7927927927927928,0.8081501831501832,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.03,unseen,1200,49,1151,20,5,0.40816326530612246,0.004344048653344918,0.8,0.7019096083263888,0.8795133437990581,35.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.05,seen,560,42,518,26,9,0.6190476190476191,0.017374517374517374,0.7428571428571429,0.8008365508365508,0.7957875457875457,33.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.05,unseen,1200,49,1151,22,11,0.4489795918367347,0.009556907037358819,0.6666666666666666,0.7197113423996879,0.8653846153846154,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.1,seen,560,42,518,29,21,0.6904761904761905,0.04054054054054054,0.58,0.824967824967825,0.7417582417582418,33.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.1,unseen,1200,49,1151,25,18,0.5102040816326531,0.015638575152041704,0.5813953488372093,0.7472827532403056,0.8422291993720566,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.15,seen,560,42,518,35,40,0.8333333333333334,0.07722007722007722,0.4666666666666667,0.8780566280566281,0.4853479853479854,8.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.15,unseen,1200,49,1151,35,70,0.7142857142857143,0.060816681146828845,0.3333333333333333,0.8267345165694427,0.782574568288854,34.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.2,seen,560,42,518,42,65,1.0,0.12548262548262548,0.3925233644859813,0.9372586872586872,0.27793040293040294,8.0
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,task_init,0.2,unseen,1200,49,1151,39,216,0.7959183673469388,0.18766290182450043,0.15294117647058825,0.8041277327612192,0.750784929356358,33.0
