kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,535,531,75235.0240945816,4,535,stats_positive__current,libero_spatial_20260907
episode,0.03,535,520,33164.71353173256,15,535,stats_positive__current,libero_spatial_20260907
episode,0.05,535,510,5187.366623431444,25,535,stats_positive__current,libero_spatial_20260907
episode,0.1,535,483,0.0,32,535,stats_positive__current,libero_spatial_20260907
episode,0.15,535,456,0.0,32,535,stats_positive__current,libero_spatial_20260907
episode,0.2,535,429,0.0,32,535,stats_positive__current,libero_spatial_20260907
task_init,0.01,70,71,inf,0,535,stats_positive__current,libero_spatial_20260907
task_init,0.03,70,69,98704.07730340958,1,535,stats_positive__current,libero_spatial_20260907
task_init,0.05,70,68,91300.45771598816,2,535,stats_positive__current,libero_spatial_20260907
task_init,0.1,70,64,39831.940084695816,6,535,stats_positive__current,libero_spatial_20260907
task_init,0.15,70,61,7321.919314563274,9,535,stats_positive__current,libero_spatial_20260907
task_init,0.2,70,57,2974.041737616062,13,535,stats_positive__current,libero_spatial_20260907
episode,0.01,535,531,75235.0240945816,4,535,stats_positive__cumsum,libero_spatial_20260907
episode,0.03,535,520,33164.71353173256,15,535,stats_positive__cumsum,libero_spatial_20260907
episode,0.05,535,510,5187.366623431444,25,535,stats_positive__cumsum,libero_spatial_20260907
episode,0.1,535,483,0.0,32,535,stats_positive__cumsum,libero_spatial_20260907
episode,0.15,535,456,0.0,32,535,stats_positive__cumsum,libero_spatial_20260907
episode,0.2,535,429,0.0,32,535,stats_positive__cumsum,libero_spatial_20260907
task_init,0.01,70,71,inf,0,535,stats_positive__cumsum,libero_spatial_20260907
task_init,0.03,70,69,98704.07730340958,1,535,stats_positive__cumsum,libero_spatial_20260907
task_init,0.05,70,68,91300.45771598816,2,535,stats_positive__cumsum,libero_spatial_20260907
task_init,0.1,70,64,39831.940084695816,6,535,stats_positive__cumsum,libero_spatial_20260907
task_init,0.15,70,61,7321.919314563274,9,535,stats_positive__cumsum,libero_spatial_20260907
task_init,0.2,70,57,2974.041737616062,13,535,stats_positive__cumsum,libero_spatial_20260907
episode,0.01,535,531,2.622466047928297,4,535,stats_ratio__current,libero_spatial_20260907
episode,0.03,535,520,2.489193707069044,15,535,stats_ratio__current,libero_spatial_20260907
episode,0.05,535,510,2.372503424743641,25,535,stats_ratio__current,libero_spatial_20260907
episode,0.1,535,483,2.2345804077357707,52,535,stats_ratio__current,libero_spatial_20260907
episode,0.15,535,456,2.0917341950142436,79,535,stats_ratio__current,libero_spatial_20260907
episode,0.2,535,429,2.0013742967599897,106,535,stats_ratio__current,libero_spatial_20260907
task_init,0.01,70,71,inf,0,535,stats_ratio__current,libero_spatial_20260907
task_init,0.03,70,69,2.679741657940904,1,535,stats_ratio__current,libero_spatial_20260907
task_init,0.05,70,68,2.622466047928297,2,535,stats_ratio__current,libero_spatial_20260907
task_init,0.1,70,64,2.53376849949592,6,535,stats_ratio__current,libero_spatial_20260907
task_init,0.15,70,61,2.447695574017314,9,535,stats_ratio__current,libero_spatial_20260907
task_init,0.2,70,57,2.3680009040728427,13,535,stats_ratio__current,libero_spatial_20260907
episode,0.01,535,531,3.8778080874850565,4,535,stats_ratio__cumsum,libero_spatial_20260907
episode,0.03,535,520,3.3745966033128267,15,535,stats_ratio__cumsum,libero_spatial_20260907
episode,0.05,535,510,3.2136786088292624,25,535,stats_ratio__cumsum,libero_spatial_20260907
episode,0.1,535,483,2.935138260884857,52,535,stats_ratio__cumsum,libero_spatial_20260907
episode,0.15,535,456,2.7662356067682716,79,535,stats_ratio__cumsum,libero_spatial_20260907
episode,0.2,535,429,2.629610894391532,106,535,stats_ratio__cumsum,libero_spatial_20260907
task_init,0.01,70,71,inf,0,535,stats_ratio__cumsum,libero_spatial_20260907
task_init,0.03,70,69,3.935306188387072,1,535,stats_ratio__cumsum,libero_spatial_20260907
task_init,0.05,70,68,3.8778080874850565,2,535,stats_ratio__cumsum,libero_spatial_20260907
task_init,0.1,70,64,3.555183149595819,6,535,stats_ratio__cumsum,libero_spatial_20260907
task_init,0.15,70,61,3.3170185040935345,9,535,stats_ratio__cumsum,libero_spatial_20260907
task_init,0.2,70,57,3.2519205630502257,13,535,stats_ratio__cumsum,libero_spatial_20260907
episode,0.01,535,531,8.360240268860354,4,535,success_only__current,libero_spatial_20260907
episode,0.03,535,520,5.851380677073313,15,535,success_only__current,libero_spatial_20260907
episode,0.05,535,510,5.380021578341047,25,535,success_only__current,libero_spatial_20260907
episode,0.1,535,483,4.5424979240048735,52,535,success_only__current,libero_spatial_20260907
episode,0.15,535,456,4.057318791378819,79,535,success_only__current,libero_spatial_20260907
episode,0.2,535,429,3.771142453858871,106,535,success_only__current,libero_spatial_20260907
task_init,0.01,70,71,inf,0,535,success_only__current,libero_spatial_20260907
