kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,552,548,10992.58940666914,4,552,stats_positive__current,libero_object_20260909
episode,0.03,552,537,0.0,5,552,stats_positive__current,libero_object_20260909
episode,0.05,552,526,0.0,5,552,stats_positive__current,libero_object_20260909
episode,0.1,552,498,0.0,5,552,stats_positive__current,libero_object_20260909
episode,0.15,552,471,0.0,5,552,stats_positive__current,libero_object_20260909
episode,0.2,552,443,0.0,5,552,stats_positive__current,libero_object_20260909
task_init,0.01,70,71,inf,0,552,stats_positive__current,libero_object_20260909
task_init,0.03,70,69,31438.633799552917,1,552,stats_positive__current,libero_object_20260909
task_init,0.05,70,68,23475.96362233162,2,552,stats_positive__current,libero_object_20260909
task_init,0.1,70,64,0.0,5,552,stats_positive__current,libero_object_20260909
task_init,0.15,70,61,0.0,5,552,stats_positive__current,libero_object_20260909
task_init,0.2,70,57,0.0,5,552,stats_positive__current,libero_object_20260909
episode,0.01,552,548,10992.58940666914,4,552,stats_positive__cumsum,libero_object_20260909
episode,0.03,552,537,0.0,5,552,stats_positive__cumsum,libero_object_20260909
episode,0.05,552,526,0.0,5,552,stats_positive__cumsum,libero_object_20260909
episode,0.1,552,498,0.0,5,552,stats_positive__cumsum,libero_object_20260909
episode,0.15,552,471,0.0,5,552,stats_positive__cumsum,libero_object_20260909
episode,0.2,552,443,0.0,5,552,stats_positive__cumsum,libero_object_20260909
task_init,0.01,70,71,inf,0,552,stats_positive__cumsum,libero_object_20260909
task_init,0.03,70,69,31438.633799552917,1,552,stats_positive__cumsum,libero_object_20260909
task_init,0.05,70,68,23475.96362233162,2,552,stats_positive__cumsum,libero_object_20260909
task_init,0.1,70,64,0.0,5,552,stats_positive__cumsum,libero_object_20260909
task_init,0.15,70,61,0.0,5,552,stats_positive__cumsum,libero_object_20260909
task_init,0.2,70,57,0.0,5,552,stats_positive__cumsum,libero_object_20260909
episode,0.01,552,548,3.9180522481397992,4,552,stats_ratio__current,libero_object_20260909
episode,0.03,552,537,3.1616569007459447,15,552,stats_ratio__current,libero_object_20260909
episode,0.05,552,526,2.7304622017286206,26,552,stats_ratio__current,libero_object_20260909
episode,0.1,552,498,2.337249366959799,54,552,stats_ratio__current,libero_object_20260909
episode,0.15,552,471,2.183160047990237,81,552,stats_ratio__current,libero_object_20260909
episode,0.2,552,443,2.0540348678883253,109,552,stats_ratio__current,libero_object_20260909
task_init,0.01,70,71,inf,0,552,stats_ratio__current,libero_object_20260909
task_init,0.03,70,69,4.120274660223925,1,552,stats_ratio__current,libero_object_20260909
task_init,0.05,70,68,4.0341256508827135,2,552,stats_ratio__current,libero_object_20260909
task_init,0.1,70,64,3.104261747145806,6,552,stats_ratio__current,libero_object_20260909
task_init,0.15,70,61,2.7304622017286206,9,552,stats_ratio__current,libero_object_20260909
task_init,0.2,70,57,2.5890475605953744,13,552,stats_ratio__current,libero_object_20260909
episode,0.01,552,548,4.773458202300241,4,552,stats_ratio__cumsum,libero_object_20260909
episode,0.03,552,537,4.001393231717347,15,552,stats_ratio__cumsum,libero_object_20260909
episode,0.05,552,526,3.366956979888651,26,552,stats_ratio__cumsum,libero_object_20260909
episode,0.1,552,498,2.5983963287980565,54,552,stats_ratio__cumsum,libero_object_20260909
episode,0.15,552,471,2.3726864275501454,81,552,stats_ratio__cumsum,libero_object_20260909
episode,0.2,552,443,2.2128275512068036,109,552,stats_ratio__cumsum,libero_object_20260909
task_init,0.01,70,71,inf,0,552,stats_ratio__cumsum,libero_object_20260909
task_init,0.03,70,69,13.36441834288556,1,552,stats_ratio__cumsum,libero_object_20260909
task_init,0.05,70,68,4.704597681198232,2,552,stats_ratio__cumsum,libero_object_20260909
task_init,0.1,70,64,3.5680617994476997,6,552,stats_ratio__cumsum,libero_object_20260909
task_init,0.15,70,61,3.1077147644044834,9,552,stats_ratio__cumsum,libero_object_20260909
task_init,0.2,70,57,2.9295755668596635,13,552,stats_ratio__cumsum,libero_object_20260909
episode,0.01,552,548,8.996829775332296,4,552,success_only__current,libero_object_20260909
episode,0.03,552,537,5.848947390829522,15,552,success_only__current,libero_object_20260909
episode,0.05,552,526,4.837099472940524,26,552,success_only__current,libero_object_20260909
episode,0.1,552,498,3.945119245548573,54,552,success_only__current,libero_object_20260909
episode,0.15,552,471,3.4225719494884514,81,552,success_only__current,libero_object_20260909
