kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
task_init,0.05,70,68,13.583662474298201,2,520,success_only__current,libero_long_20260907
task_init,0.1,70,64,8.828191039083677,6,520,success_only__current,libero_long_20260907
task_init,0.15,70,61,7.36321379926373,9,520,success_only__current,libero_long_20260907
task_init,0.2,70,57,6.353592793255405,13,520,success_only__current,libero_long_20260907
episode,0.01,520,516,6.979996045805537,4,520,success_only__cumsum,libero_long_20260907
episode,0.03,520,506,3.5320941557019783,14,520,success_only__cumsum,libero_long_20260907
episode,0.05,520,495,3.2191250833588008,25,520,success_only__cumsum,libero_long_20260907
episode,0.1,520,469,2.4401960119058463,51,520,success_only__cumsum,libero_long_20260907
episode,0.15,520,443,2.0599260571772477,77,520,success_only__cumsum,libero_long_20260907
episode,0.2,520,417,1.888356273265677,103,520,success_only__cumsum,libero_long_20260907
task_init,0.01,70,71,inf,0,520,success_only__cumsum,libero_long_20260907
task_init,0.03,70,69,7.5449784519199445,1,520,success_only__cumsum,libero_long_20260907
task_init,0.05,70,68,7.114165251122524,2,520,success_only__cumsum,libero_long_20260907
task_init,0.1,70,64,5.11968705859783,6,520,success_only__cumsum,libero_long_20260907
task_init,0.15,70,61,3.48267855855605,9,520,success_only__cumsum,libero_long_20260907
task_init,0.2,70,57,3.1209775591915223,13,520,success_only__cumsum,libero_long_20260907
