kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,543,539,40761.13551855087,4,543,stats_positive__current,libero_spatial_20260909
episode,0.03,543,528,16453.977674245834,15,543,stats_positive__current,libero_spatial_20260909
episode,0.05,543,517,2280.8946669101715,26,543,stats_positive__current,libero_spatial_20260909
episode,0.1,543,490,0.0,29,543,stats_positive__current,libero_spatial_20260909
episode,0.15,543,463,0.0,29,543,stats_positive__current,libero_spatial_20260909
episode,0.2,543,436,0.0,29,543,stats_positive__current,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,stats_positive__current,libero_spatial_20260909
task_init,0.03,70,69,47051.17270350456,1,543,stats_positive__current,libero_spatial_20260909
task_init,0.05,70,68,45066.2262737751,2,543,stats_positive__current,libero_spatial_20260909
task_init,0.1,70,64,26140.090078115463,6,543,stats_positive__current,libero_spatial_20260909
task_init,0.15,70,61,10726.355947554111,9,543,stats_positive__current,libero_spatial_20260909
task_init,0.2,70,57,0.0,12,543,stats_positive__current,libero_spatial_20260909
episode,0.01,543,539,54185.61398983002,4,543,stats_positive__cumsum,libero_spatial_20260909
episode,0.03,543,528,19363.248720765114,15,543,stats_positive__cumsum,libero_spatial_20260909
episode,0.05,543,517,2280.8946669101715,26,543,stats_positive__cumsum,libero_spatial_20260909
episode,0.1,543,490,0.0,29,543,stats_positive__cumsum,libero_spatial_20260909
episode,0.15,543,463,0.0,29,543,stats_positive__cumsum,libero_spatial_20260909
episode,0.2,543,436,0.0,29,543,stats_positive__cumsum,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,stats_positive__cumsum,libero_spatial_20260909
task_init,0.03,70,69,60128.8266479969,1,543,stats_positive__cumsum,libero_spatial_20260909
task_init,0.05,70,68,45066.2262737751,2,543,stats_positive__cumsum,libero_spatial_20260909
task_init,0.1,70,64,27073.340490460396,6,543,stats_positive__cumsum,libero_spatial_20260909
task_init,0.15,70,61,10726.355947554111,9,543,stats_positive__cumsum,libero_spatial_20260909
task_init,0.2,70,57,0.0,12,543,stats_positive__cumsum,libero_spatial_20260909
episode,0.01,543,539,3.03145968814565,4,543,stats_ratio__current,libero_spatial_20260909
episode,0.03,543,528,2.55574019910749,15,543,stats_ratio__current,libero_spatial_20260909
episode,0.05,543,517,2.3492732613952527,26,543,stats_ratio__current,libero_spatial_20260909
episode,0.1,543,490,2.0963403402500767,53,543,stats_ratio__current,libero_spatial_20260909
episode,0.15,543,463,1.955532438041771,80,543,stats_ratio__current,libero_spatial_20260909
episode,0.2,543,436,1.8159546334322292,107,543,stats_ratio__current,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,stats_ratio__current,libero_spatial_20260909
task_init,0.03,70,69,3.124229810705607,1,543,stats_ratio__current,libero_spatial_20260909
task_init,0.05,70,68,2.9403389661477255,2,543,stats_ratio__current,libero_spatial_20260909
task_init,0.1,70,64,2.394293623457438,6,543,stats_ratio__current,libero_spatial_20260909
task_init,0.15,70,61,2.2719584105335606,9,543,stats_ratio__current,libero_spatial_20260909
task_init,0.2,70,57,2.1233464378665823,13,543,stats_ratio__current,libero_spatial_20260909
episode,0.01,543,539,3.645086974558308,4,543,stats_ratio__cumsum,libero_spatial_20260909
episode,0.03,543,528,3.429792502605431,15,543,stats_ratio__cumsum,libero_spatial_20260909
episode,0.05,543,517,3.2467183039629637,26,543,stats_ratio__cumsum,libero_spatial_20260909
episode,0.1,543,490,2.99923895850904,53,543,stats_ratio__cumsum,libero_spatial_20260909
episode,0.15,543,463,2.7690324266148703,80,543,stats_ratio__cumsum,libero_spatial_20260909
episode,0.2,543,436,2.6157095434035025,107,543,stats_ratio__cumsum,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,stats_ratio__cumsum,libero_spatial_20260909
task_init,0.03,70,69,3.8035385436833256,1,543,stats_ratio__cumsum,libero_spatial_20260909
task_init,0.05,70,68,3.6236163994371986,2,543,stats_ratio__cumsum,libero_spatial_20260909
task_init,0.1,70,64,3.37842645145025,6,543,stats_ratio__cumsum,libero_spatial_20260909
task_init,0.15,70,61,3.1823226696948876,9,543,stats_ratio__cumsum,libero_spatial_20260909
task_init,0.2,70,57,2.934516355292788,13,543,stats_ratio__cumsum,libero_spatial_20260909
episode,0.01,543,539,7.830612902312467,4,543,success_only__current,libero_spatial_20260909
episode,0.03,543,528,5.5227135747457625,15,543,success_only__current,libero_spatial_20260909
episode,0.05,543,517,4.732140753778273,26,543,success_only__current,libero_spatial_20260909
episode,0.1,543,490,3.996610297211093,53,543,success_only__current,libero_spatial_20260909
episode,0.15,543,463,3.5532570683745166,80,543,success_only__current,libero_spatial_20260909
episode,0.2,543,436,3.2249807576786846,107,543,success_only__current,libero_spatial_20260909
task_init,0.01,70,71,inf,0,543,success_only__current,libero_spatial_20260909
task_init,0.03,70,69,12.147062030184127,1,543,success_only__current,libero_spatial_20260909
task_init,0.05,70,68,9.223089650711678,2,543,success_only__current,libero_spatial_20260909
task_init,0.1,70,64,6.876038143419226,6,543,success_only__current,libero_spatial_20260909
task_init,0.15,70,61,5.5227135747457625,9,543,success_only__current,libero_spatial_20260909
task_init,0.2,70,57,4.740851751547856,13,543,success_only__current,libero_spatial_20260909
