kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,542,538,191558.73358249664,4,542,stats_positive__current,libero_goal_20260909
episode,0.03,542,527,115041.5688753128,15,542,stats_positive__current,libero_goal_20260909
episode,0.05,542,516,86912.17005252838,26,542,stats_positive__current,libero_goal_20260909
episode,0.1,542,489,20657.582208514214,53,542,stats_positive__current,libero_goal_20260909
episode,0.15,542,462,0.0,65,542,stats_positive__current,libero_goal_20260909
episode,0.2,542,435,0.0,65,542,stats_positive__current,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,stats_positive__current,libero_goal_20260909
task_init,0.03,70,69,197409.4957113266,1,542,stats_positive__current,libero_goal_20260909
task_init,0.05,70,68,190874.44245815277,2,542,stats_positive__current,libero_goal_20260909
task_init,0.1,70,64,102736.56994104385,6,542,stats_positive__current,libero_goal_20260909
task_init,0.15,70,61,37145.2160179615,9,542,stats_positive__current,libero_goal_20260909
task_init,0.2,70,57,10181.776247918606,13,542,stats_positive__current,libero_goal_20260909
episode,0.01,542,538,185572.59440422058,4,542,stats_positive__cumsum,libero_goal_20260909
episode,0.03,542,527,119581.96759223938,15,542,stats_positive__cumsum,libero_goal_20260909
episode,0.05,542,516,93749.0165233612,26,542,stats_positive__cumsum,libero_goal_20260909
episode,0.1,542,489,20272.448658943176,53,542,stats_positive__cumsum,libero_goal_20260909
episode,0.15,542,462,0.0,63,542,stats_positive__cumsum,libero_goal_20260909
episode,0.2,542,435,0.0,63,542,stats_positive__cumsum,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,stats_positive__cumsum,libero_goal_20260909
task_init,0.03,70,69,185572.59440422058,1,542,stats_positive__cumsum,libero_goal_20260909
task_init,0.05,70,68,167460.3968858719,2,542,stats_positive__cumsum,libero_goal_20260909
task_init,0.1,70,64,116506.52438402176,6,542,stats_positive__cumsum,libero_goal_20260909
task_init,0.15,70,61,37145.2160179615,9,542,stats_positive__cumsum,libero_goal_20260909
task_init,0.2,70,57,10181.776247918606,13,542,stats_positive__cumsum,libero_goal_20260909
episode,0.01,542,538,3.264387364953147,4,542,stats_ratio__current,libero_goal_20260909
episode,0.03,542,527,2.96275324922849,15,542,stats_ratio__current,libero_goal_20260909
episode,0.05,542,516,2.7986257373448833,26,542,stats_ratio__current,libero_goal_20260909
episode,0.1,542,489,2.545683300452017,53,542,stats_ratio__current,libero_goal_20260909
episode,0.15,542,462,2.2653496890940774,80,542,stats_ratio__current,libero_goal_20260909
episode,0.2,542,435,2.0361322136157725,107,542,stats_ratio__current,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,stats_ratio__current,libero_goal_20260909
task_init,0.03,70,69,3.373951004748391,1,542,stats_ratio__current,libero_goal_20260909
task_init,0.05,70,68,3.1594582577803605,2,542,stats_ratio__current,libero_goal_20260909
task_init,0.1,70,64,2.953848751378417,6,542,stats_ratio__current,libero_goal_20260909
task_init,0.15,70,61,2.7539664375104196,9,542,stats_ratio__current,libero_goal_20260909
task_init,0.2,70,57,2.3563985852800253,13,542,stats_ratio__current,libero_goal_20260909
episode,0.01,542,538,5.1228591160668,4,542,stats_ratio__cumsum,libero_goal_20260909
episode,0.03,542,527,4.444313184803844,15,542,stats_ratio__cumsum,libero_goal_20260909
episode,0.05,542,516,4.252629278716475,26,542,stats_ratio__cumsum,libero_goal_20260909
episode,0.1,542,489,3.9198869482167464,53,542,stats_ratio__cumsum,libero_goal_20260909
episode,0.15,542,462,2.9835487253346824,80,542,stats_ratio__cumsum,libero_goal_20260909
episode,0.2,542,435,2.6863561943718506,107,542,stats_ratio__cumsum,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,stats_ratio__cumsum,libero_goal_20260909
task_init,0.03,70,69,5.127196848560413,1,542,stats_ratio__cumsum,libero_goal_20260909
task_init,0.05,70,68,4.605365558355919,2,542,stats_ratio__cumsum,libero_goal_20260909
task_init,0.1,70,64,4.382046307180661,6,542,stats_ratio__cumsum,libero_goal_20260909
task_init,0.15,70,61,4.1408849572921,9,542,stats_ratio__cumsum,libero_goal_20260909
task_init,0.2,70,57,3.05768256951417,13,542,stats_ratio__cumsum,libero_goal_20260909
episode,0.01,542,538,6.961722163770282,4,542,success_only__current,libero_goal_20260909
episode,0.03,542,527,5.902120518902066,15,542,success_only__current,libero_goal_20260909
episode,0.05,542,516,5.131933539916338,26,542,success_only__current,libero_goal_20260909
episode,0.1,542,489,4.426589417686982,53,542,success_only__current,libero_goal_20260909
episode,0.15,542,462,3.873657232051949,80,542,success_only__current,libero_goal_20260909
episode,0.2,542,435,3.5800302659059775,107,542,success_only__current,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,success_only__current,libero_goal_20260909
task_init,0.03,70,69,8.546330689476223,1,542,success_only__current,libero_goal_20260909
task_init,0.05,70,68,7.642580577608419,2,542,success_only__current,libero_goal_20260909
task_init,0.1,70,64,5.91964235038588,6,542,success_only__current,libero_goal_20260909
task_init,0.15,70,61,5.318853699101492,9,542,success_only__current,libero_goal_20260909
task_init,0.2,70,57,5.055455546630645,13,542,success_only__current,libero_goal_20260909
episode,0.01,542,538,4.878074100742477,4,542,success_only__cumsum,libero_goal_20260909
episode,0.03,542,527,4.1667874598743495,15,542,success_only__cumsum,libero_goal_20260909
episode,0.05,542,516,3.845118760614566,26,542,success_only__cumsum,libero_goal_20260909
episode,0.1,542,489,3.541648209967183,53,542,success_only__cumsum,libero_goal_20260909
episode,0.15,542,462,3.192414155141832,80,542,success_only__cumsum,libero_goal_20260909
episode,0.2,542,435,3.031584679452598,107,542,success_only__cumsum,libero_goal_20260909
task_init,0.01,70,71,inf,0,542,success_only__cumsum,libero_goal_20260909
task_init,0.03,70,69,5.531696671762287,1,542,success_only__cumsum,libero_goal_20260909
task_init,0.05,70,68,5.01162583573506,2,542,success_only__cumsum,libero_goal_20260909
task_init,0.1,70,64,4.376590472457378,6,542,success_only__cumsum,libero_goal_20260909
task_init,0.15,70,61,3.845118760614566,9,542,success_only__cumsum,libero_goal_20260909
task_init,0.2,70,57,3.676714476141142,13,542,success_only__cumsum,libero_goal_20260909
