kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.01,550,546,221964.43378925323,4,550,stats_positive__current,libero_goal_20260908
episode,0.03,550,535,119974.41947460175,15,550,stats_positive__current,libero_goal_20260908
episode,0.05,550,524,89656.762778759,26,550,stats_positive__current,libero_goal_20260908
episode,0.1,550,496,36873.29962849617,54,550,stats_positive__current,libero_goal_20260908
episode,0.15,550,469,7929.575629532337,81,550,stats_positive__current,libero_goal_20260908
episode,0.2,550,441,0.0,98,550,stats_positive__current,libero_goal_20260908
task_init,0.01,70,71,inf,0,550,stats_positive__current,libero_goal_20260908
task_init,0.03,70,69,606639.8024559021,1,550,stats_positive__current,libero_goal_20260908
task_init,0.05,70,68,315904.6471118927,2,550,stats_positive__current,libero_goal_20260908
task_init,0.1,70,64,125482.55920410156,6,550,stats_positive__current,libero_goal_20260908
task_init,0.15,70,61,85116.72914028168,9,550,stats_positive__current,libero_goal_20260908
task_init,0.2,70,57,53094.591945409775,13,550,stats_positive__current,libero_goal_20260908
episode,0.01,550,546,225184.1574907303,4,550,stats_positive__cumsum,libero_goal_20260908
episode,0.03,550,535,141196.90656661987,15,550,stats_positive__cumsum,libero_goal_20260908
episode,0.05,550,524,103655.99393844604,26,550,stats_positive__cumsum,libero_goal_20260908
episode,0.1,550,496,20108.038559556007,54,550,stats_positive__cumsum,libero_goal_20260908
episode,0.15,550,469,2751.767635345459,81,550,stats_positive__cumsum,libero_goal_20260908
episode,0.2,550,441,0.0,89,550,stats_positive__cumsum,libero_goal_20260908
task_init,0.01,70,71,inf,0,550,stats_positive__cumsum,libero_goal_20260908
task_init,0.03,70,69,606639.8024559021,1,550,stats_positive__cumsum,libero_goal_20260908
task_init,0.05,70,68,242511.7939710617,2,550,stats_positive__cumsum,libero_goal_20260908
task_init,0.1,70,64,137618.67582798004,6,550,stats_positive__cumsum,libero_goal_20260908
task_init,0.15,70,61,131237.41745948792,9,550,stats_positive__cumsum,libero_goal_20260908
task_init,0.2,70,57,47964.561730623245,13,550,stats_positive__cumsum,libero_goal_20260908
episode,0.01,550,546,3.3235233437560847,4,550,stats_ratio__current,libero_goal_20260908
episode,0.03,550,535,2.816202945872296,15,550,stats_ratio__current,libero_goal_20260908
episode,0.05,550,524,2.629844772153307,26,550,stats_ratio__current,libero_goal_20260908
episode,0.1,550,496,2.3927296776180578,54,550,stats_ratio__current,libero_goal_20260908
episode,0.15,550,469,2.1882020283711108,81,550,stats_ratio__current,libero_goal_20260908
episode,0.2,550,441,1.9749140963403138,109,550,stats_ratio__current,libero_goal_20260908
task_init,0.01,70,71,inf,0,550,stats_ratio__current,libero_goal_20260908
task_init,0.03,70,69,3.607343183901166,1,550,stats_ratio__current,libero_goal_20260908
task_init,0.05,70,68,3.496574579713805,2,550,stats_ratio__current,libero_goal_20260908
task_init,0.1,70,64,2.973398485467988,6,550,stats_ratio__current,libero_goal_20260908
task_init,0.15,70,61,2.7497986021881986,9,550,stats_ratio__current,libero_goal_20260908
task_init,0.2,70,57,2.4341416266559945,13,550,stats_ratio__current,libero_goal_20260908
episode,0.01,550,546,5.280484951023039,4,550,stats_ratio__cumsum,libero_goal_20260908
episode,0.03,550,535,4.0871137029999485,15,550,stats_ratio__cumsum,libero_goal_20260908
episode,0.05,550,524,3.912390586058792,26,550,stats_ratio__cumsum,libero_goal_20260908
episode,0.1,550,496,3.6102286289228434,54,550,stats_ratio__cumsum,libero_goal_20260908
episode,0.15,550,469,2.9651542402768873,81,550,stats_ratio__cumsum,libero_goal_20260908
episode,0.2,550,441,2.483251061991843,109,550,stats_ratio__cumsum,libero_goal_20260908
task_init,0.01,70,71,inf,0,550,stats_ratio__cumsum,libero_goal_20260908
task_init,0.03,70,69,5.280484951023039,1,550,stats_ratio__cumsum,libero_goal_20260908
task_init,0.05,70,68,4.5324434008873125,2,550,stats_ratio__cumsum,libero_goal_20260908
task_init,0.1,70,64,4.088098094230941,6,550,stats_ratio__cumsum,libero_goal_20260908
task_init,0.15,70,61,3.723614656555023,9,550,stats_ratio__cumsum,libero_goal_20260908
task_init,0.2,70,57,2.804355980107531,13,550,stats_ratio__cumsum,libero_goal_20260908
episode,0.01,550,546,16.633455894917624,4,550,success_only__current,libero_goal_20260908
episode,0.03,550,535,6.543848734615505,15,550,success_only__current,libero_goal_20260908
episode,0.05,550,524,5.254928586867129,26,550,success_only__current,libero_goal_20260908
episode,0.1,550,496,4.324266158963673,54,550,success_only__current,libero_goal_20260908
episode,0.15,550,469,3.9047258562688123,81,550,success_only__current,libero_goal_20260908
episode,0.2,550,441,3.6416589692818966,109,550,success_only__current,libero_goal_20260908
task_init,0.01,70,71,inf,0,550,success_only__current,libero_goal_20260908
task_init,0.03,70,69,18.60308556155496,1,550,success_only__current,libero_goal_20260908
task_init,0.05,70,68,15.943673406758608,2,550,success_only__current,libero_goal_20260908
task_init,0.1,70,64,7.3132109023893435,6,550,success_only__current,libero_goal_20260908
task_init,0.15,70,61,5.347352639874559,9,550,success_only__current,libero_goal_20260908
task_init,0.2,70,57,4.950681845687005,13,550,success_only__current,libero_goal_20260908
episode,0.01,550,546,10.693060872692424,4,550,success_only__cumsum,libero_goal_20260908
episode,0.03,550,535,4.87233840203989,15,550,success_only__cumsum,libero_goal_20260908
episode,0.05,550,524,4.437682262968987,26,550,success_only__cumsum,libero_goal_20260908
episode,0.1,550,496,3.630829497842672,54,550,success_only__cumsum,libero_goal_20260908
episode,0.15,550,469,3.3049983861834513,81,550,success_only__cumsum,libero_goal_20260908
episode,0.2,550,441,3.000959898019454,109,550,success_only__cumsum,libero_goal_20260908
task_init,0.01,70,71,inf,0,550,success_only__cumsum,libero_goal_20260908
task_init,0.03,70,69,12.749914522162422,1,550,success_only__cumsum,libero_goal_20260908
task_init,0.05,70,68,10.0094307876567,2,550,success_only__cumsum,libero_goal_20260908
task_init,0.1,70,64,4.9724563660084256,6,550,success_only__cumsum,libero_goal_20260908
task_init,0.15,70,61,4.700007558940917,9,550,success_only__cumsum,libero_goal_20260908
task_init,0.2,70,57,3.9864859387135527,13,550,success_only__cumsum,libero_goal_20260908
